,dimension_1,dimension_2
item_928,3.34809,-13.5782
item_929,-5.7838,11.7819
item_930,-2.55659,11.9943
item_931,-3.04513,12.2353
item_932,5.17443,-12.959
item_933,-2.00771,12.344
item_934,-5.62855,11.5519
item_935,-5.42656,12.0957
item_936,-5.63358,-17.4298
item_937,-6.16979,11.9516
item_938,-2.13701,11.9772
item_939,3.86568,-13.1512
item_940,17.018,0.189588
item_941,-2.11059,11.6743
item_942,-4.34644,11.6045
item_943,-6.0827,11.6134
item_944,3.52198,-13.6258
item_945,17.0065,0.214974
item_946,-2.05478,12.1615
item_947,4.571,-12.8674
item_948,-5.63916,-17.5225
item_949,-5.93418,11.9037
item_950,3.05019,-13.7715
item_951,-5.68539,11.6883
item_952,-4.63417,11.5232
item_953,2.75441,-13.2484
item_954,-4.15106,-10.3999
item_955,-5.76548,11.9595
item_956,17.1227,-0.175169
item_957,-3.87868,-8.44816
item_958,3.55514,-13.5626
item_959,-3.7532,-8.63934
item_960,4.89658,3.12124
item_961,-3.5092,-8.2979
item_962,-3.46612,11.7751
item_963,-5.27477,11.6846
item_964,-4.40295,-11.3752
item_965,-5.61859,-16.9576
item_966,4.45271,-13.3621
item_967,17.3192,-0.201655
item_968,-2.39552,11.8724
item_969,-5.58723,11.5756
item_970,-5.06429,11.6139
item_971,-3.92226,-8.29303
item_972,-5.82058,11.8028
item_973,3.04987,-12.735
item_974,17.1764,-0.407912
item_975,-2.12606,12.3625
item_976,-4.1395,-10.0352
item_977,-4.3069,-10.2995
item_978,17.0247,-0.00317152
item_979,4.20713,3.20138
item_980,3.35985,-13.6989
item_981,-5.40104,12.4093
item_982,-6.08896,11.4996
item_983,4.35631,3.17615
item_984,-4.18619,-10.0163
item_985,3.01368,-13.9819
item_986,-5.68624,-17.5396
item_987,17.1732,0.015763
item_988,-2.49065,12.0536
item_989,-1.61291,12.0392
item_990,5.17763,-13.0342
item_991,-1.55253,12.4176
item_992,-2.04224,11.9464
item_993,-3.57626,-8.77399
item_994,-3.42403,11.8417
item_995,-4.98392,11.7865
item_996,-5.67424,11.6748
item_997,17.285,-0.370106
item_998,3.26518,-13.8471
item_999,-4.137,-9.71419
item_1000,17.4443,-0.0914224
item_1001,3.32524,-13.6174
item_1002,-5.7509,12.1115
item_1003,4.56851,3.53553
item_1004,-3.31571,11.8874
item_1005,-1.9376,11.8616
item_1006,-5.77688,11.5585
item_1007,-1.63784,12.5657
item_1008,-4.27458,-10.3342
item_1009,-1.91447,12.2373
item_1010,-5.6205,-17.4569
item_1011,4.3928,-12.9552
item_1012,4.97139,-12.9526
item_1013,4.74648,3.24299
item_1014,-4.31905,-11.3876
item_1015,-3.20993,11.8492
item_1016,3.79001,-13.5762
item_1017,-3.89165,-9.24292
item_1018,-4.27828,11.6554
item_1019,3.03794,-14.0332
item_1020,-5.53154,11.4973
item_1021,16.9874,0.177994
item_1022,-4.10229,-10.6776
item_1023,-5.58666,11.5464
item_1024,-5.71345,11.8037
item_1025,-3.69226,-8.5997
item_1026,-4.32347,-11.3481
item_1027,-3.90355,-9.85268
item_1028,-5.93397,12.1559
item_1029,3.08813,-13.9818
item_1030,4.30171,-13.4839
item_1031,5.2385,-12.898
item_1032,-4.85199,11.6094
item_1033,-4.12292,-10.0268
item_1034,4.78981,-13.2417
item_1035,4.35684,-12.7918
item_1036,-6.0417,11.8718
item_1037,-6.08149,11.7897
item_1038,-2.41008,12.0289
item_1039,-1.82656,12.1508
item_1040,-5.58122,-17.1167
item_1041,3.03828,-14.1458
item_1042,17.1008,-0.317819
item_1043,-5.89724,11.7585
item_1044,-5.40203,11.6334
item_1045,4.40602,2.9506
item_1046,-4.24197,-10.1247
item_1047,2.6276,-13.5454
item_1048,-5.99052,11.9816
item_1049,4.83381,-12.795
item_1050,3.37235,-13.5693
item_1051,-1.7066,11.8735
item_1052,-4.79727,11.5431
item_1053,4.44121,3.10942
item_1054,5.00083,-13.1559
item_1055,-5.35569,11.6087
item_1056,-4.68406,-11.2075
item_1057,-1.54417,12.1888
item_1058,-5.47672,12.0406
item_1059,4.2751,-12.7729
item_1060,-4.50439,-11.0902
item_1061,4.17055,3.07093
item_1062,-6.1639,11.5576
item_1063,-3.90607,-8.44915
item_1064,-4.10629,-9.7784
item_1065,-3.86742,-8.50358
item_1066,4.54604,3.4793
item_1067,-5.8157,12.0343
item_1068,-4.39378,-10.9397
item_1069,-3.86327,-9.55871
item_1070,-2.68301,11.9978
item_1071,17.2392,0.120482
item_1072,-5.61857,-16.9771
item_1073,-5.4072,11.6004
item_1074,-2.30487,12.2069
item_1075,4.44604,-12.8996
item_1076,-1.38667,12.0302
item_1077,2.95819,-13.9635
item_1078,-4.21395,-11.1394
item_1079,3.65881,-13.7202
item_1080,5.03488,3.25209
item_1081,4.93086,3.11735
item_1082,4.95684,3.06788
item_1083,-5.68958,11.8815
item_1084,-2.08866,12.3382
item_1085,4.27099,3.13781
item_1086,-3.53677,11.8122
item_1087,-3.77021,-8.58353
item_1088,-4.03648,-8.62635
item_1089,-6.12617,11.8825
item_1090,-5.6868,-17.2833
item_1091,4.36947,-12.8151
item_1092,17.2246,-0.00200759
item_1093,17.2184,-0.159979
item_1094,5.28469,-12.9219
item_1095,-1.90185,12.5517
item_1096,4.91109,3.22948
item_1097,5.29761,-12.9785
item_1098,-4.02989,-10.276
item_1099,-2.04919,12.2264
item_1100,-2.40426,11.6871
item_1101,16.8995,0.0609666
item_1102,-4.20524,-10.2146
item_1103,3.13594,-14.0519
item_1104,-6.2356,12.0119
item_1105,-3.52224,-8.62473
item_1106,-4.34151,-11.206
item_1107,4.57567,3.34748
item_1108,3.94057,-13.5646
item_1109,-3.47297,-8.58385
item_1110,-5.65822,-16.9851
item_1111,-2.44014,11.747
item_1112,17.0429,-0.230462
item_1113,-2.30741,12.1758
item_1114,17.1213,-0.575983
item_1115,-5.63394,11.4694
item_1116,-3.35823,11.8818
item_1117,-1.65443,12.5591
item_1118,17.364,0.0767776
item_1119,4.68347,3.40908
item_1120,-4.30652,-11.3035
item_1121,-3.25791,-8.66407
item_1122,-5.6327,-17.4427
item_1123,-3.3137,12.0259
item_1124,-3.07436,11.7752
item_1125,4.43111,-13.2327
item_1126,-5.63213,11.9514
item_1127,-6.02492,11.9112
item_1128,3.4239,-13.7819
item_1129,2.67685,-13.7607
item_1130,5.11417,-13.0532
item_1131,-3.61077,-9.17599
item_1132,-4.17421,11.6515
item_1133,4.63283,3.60837
item_1134,-2.06938,11.7879
item_1135,5.06381,-12.934
item_1136,-5.60343,-17.0304
item_1137,17.2801,-0.023237
item_1138,2.89701,-13.8322
item_1139,-5.53333,11.8926
item_1140,16.9213,-0.0379049
item_1141,5.77033,-12.7693
item_1142,-3.34323,-8.52664
item_1143,-5.17445,12.2118
item_1144,4.70037,-12.6295
item_1145,2.64436,-13.0812
item_1146,-4.29616,-10.3623
item_1147,16.8694,-0.336855
item_1148,-3.03551,11.7934
item_1149,4.3477,3.26227
item_1150,17.2477,-0.0101031
item_1151,2.79858,-13.1108
item_1152,-4.27603,-10.5071
item_1153,2.52869,-13.0346
item_1154,-5.86903,11.8655
item_1155,-5.82253,11.7451
item_1156,-3.42018,11.8498
item_1157,-5.05774,11.6486
item_1158,-5.68059,11.51
item_1159,2.38568,-13.1577
item_1160,17.3988,-0.290216
item_1161,-1.78227,12.562
item_1162,-5.77573,11.8858
item_1163,-3.83604,-8.74081
item_1164,-2.27335,12.2783
item_1165,-1.32299,12.3973
item_1166,4.46091,-13.0638
item_1167,-5.78505,11.8336
item_1168,-5.61219,11.8825
item_1169,2.80018,-13.851
item_1170,-5.7848,12.033
item_1171,-3.62089,-8.64814
item_1172,-1.75926,12.2464
item_1173,-1.88805,12.3539
item_1174,-5.29494,12.036
item_1175,4.52201,3.16477
item_1176,5.07733,-13.0503
item_1177,-1.63696,12.5414
item_1178,-2.58415,12.3731
item_1179,-4.0847,-10.0037
item_1180,3.17855,-13.6121
item_1181,-1.91878,11.9967
item_1182,4.82123,3.20355
item_1183,17.1063,-0.339495
item_1184,5.05551,-13.1332
item_1185,17.0456,-0.192063
item_1186,-4.44798,-11.1287
item_1187,-5.05289,11.7761
item_1188,-2.07086,12.6467
item_1189,4.68004,-12.9581
item_1190,17.2537,-0.231126
item_1191,17.0798,-0.555905
item_1192,-6.01698,11.8483
item_1193,4.11394,3.37789
item_1194,-4.47391,-11.2536
item_1195,-1.70791,12.2307
item_1196,3.0408,-13.6573
item_1197,-1.68917,12.4005
item_1198,4.8424,3.20731
item_1199,-1.53789,12.0614
item_1200,4.75904,-13.1381
item_1201,4.4544,3.09053
item_1202,-4.42977,-10.9495
item_1203,17.0849,0.0750956
item_1204,-1.53266,12.0734
item_1205,17.0405,0.0185869
item_1206,-6.11083,11.8243
item_1207,-3.74354,-8.58532
item_1208,-4.46291,-11.0912
item_1209,-5.12457,11.5829
item_1210,3.11155,-13.5924
item_1211,-3.63353,-8.52216
item_1212,4.78653,3.14369
item_1213,-1.68118,12.3988
item_1214,5.6994,-12.8045
item_1215,-4.27887,-11.1349
item_1216,-1.62921,11.9242
item_1217,-5.36328,11.759
item_1218,-6.12623,11.6853
item_1219,-3.91903,-9.84218
item_1220,-4.48862,-11.2591
item_1221,-1.64597,11.6748
item_1222,-2.66763,12.0361
item_1223,-3.84281,-8.64012
item_1224,3.09954,-12.6809
item_1225,17.0769,0.0199434
item_1226,-5.45719,11.5639
item_1227,3.09367,-12.8863
item_1228,-4.79983,12.2558
item_1229,17.1163,-0.0806195
item_1230,-5.77133,11.5337
item_1231,4.30178,3.36732
item_1232,-5.36874,11.7404
item_1233,-1.6422,12.6237
item_1234,-4.42607,-11.1313
item_1235,-4.16971,-10.3447
item_1236,-5.5897,11.4051
item_1237,-4.08962,-9.69869
item_1238,-4.16519,-9.78914
item_1239,4.56868,3.52159
item_1240,-2.33486,12.1525
item_1241,17.044,-0.439569
item_1242,-4.40043,-11.0016
item_1243,4.0191,3.47308
item_1244,4.30089,3.00301
item_1245,-2.25165,12.2851
item_1246,-5.55808,-17.0471
item_1247,4.54748,-12.9215
item_1248,-3.40489,-8.63517
item_1249,3.46763,-13.6791
item_1250,5.18656,-13.0302
item_1251,-5.79288,12.0266
item_1252,-5.60552,11.4308
item_1253,4.49716,3.41301
item_1254,-1.80522,12.3722
item_1255,-3.75612,-8.48431
item_1256,4.88921,-13.2035
item_1257,-1.92642,12.4654
item_1258,17,0.267183
item_1259,-1.81777,12.585
item_1260,4.45099,3.27841
item_1261,2.90088,-13.1536
item_1262,-2.73085,12.1997
item_1263,5.2388,-12.9012
item_1264,-5.57108,-17.0299
item_1265,4.25743,-12.9658
item_1266,-5.80669,-17.0453
item_1267,16.8373,-0.0294989
item_1268,-3.94002,-10.0949
item_1269,3.43107,-13.5574
item_1270,17.2396,0.0543649
item_1271,5.2032,-12.9749
item_1272,-2.17238,12.4806
item_1273,-2.3921,12.1865
item_1274,-1.87798,12.3403
item_1275,-6.07506,11.5844
item_1276,-1.74475,11.8079
item_1277,2.71142,-13.8248
item_1278,4.55941,2.83507
item_1279,17.0104,-0.136552
item_1280,2.76956,-12.6325
item_1281,-2.26288,12.5022
item_1282,-5.76248,12.0264
item_1283,-3.6816,-8.66218
item_1284,-5.72287,-17.4871
item_1285,-5.84108,11.9965
item_1286,-5.66385,-17.5286
item_1287,-2.85321,11.9465
item_1288,4.3664,3.04579
item_1289,-5.63279,-16.9761
item_1290,-4.2877,-10.3306
item_1291,2.35343,-13.1358
item_1292,-2.90363,12.0944
item_1293,-5.83939,11.8135
item_1294,4.40775,3.27879
item_1295,-4.08273,-10.2076
item_1296,-4.49548,-11.0141
item_1297,-4.11566,-10.0328
item_1298,17.299,0.0118033
item_1299,-3.90142,-8.59846
item_1300,5.83385,-12.8576
item_1301,-5.62001,11.626
item_1302,4.85448,-12.9198
item_1303,-5.99899,11.7697
item_1304,17.2002,0.0362235
item_1305,3.41334,-13.9809
item_1306,-2.02809,11.9503
item_1307,-5.13786,11.6304
item_1308,-5.80726,11.5255
item_1309,-1.4029,12.2972
item_1310,17.0407,-0.00652579
item_1311,3.5054,-13.7403
item_1312,-5.60242,-17.5615
item_1313,-3.92673,-9.71975
item_1314,-5.49117,-17.2098
item_1315,-1.89207,12.1807
item_1316,-4.30487,-11.1755
item_1317,-5.76414,11.7698
item_1318,3.34676,-12.7639
item_1319,16.9744,-0.0351054
item_1320,-4.34415,-11.1454
item_1321,-4.01185,-9.65925
item_1322,4.75674,3.21614
item_1323,-3.52178,11.8521
item_1324,16.8922,-0.159261
item_1325,-3.62429,-8.71267
item_1326,-5.63578,-17.47
item_1327,-5.49277,11.8984
item_1328,17.0762,-0.152954
item_1329,-5.66289,-17.0679
item_1330,-4.41468,-11.3029
item_1331,4.2917,-13.0948
item_1332,4.84498,3.46036
item_1333,-5.52219,11.7295
item_1334,-2.55443,12.2377
item_1335,4.33863,-12.8325
item_1336,-5.86235,11.8081
item_1337,2.49086,-13.2286
item_1338,17.1477,-0.252399
item_1339,-4.71301,12.0046
item_1340,-4.58773,-11.4027
item_1341,-3.42298,-8.62292
item_1342,4.85213,3.2552
item_1343,-5.20977,12.2361
item_1344,-5.08178,11.5952
item_1345,2.34986,-13.1753
item_1346,-1.95459,11.7267
item_1347,3.1993,-13.6704
item_1348,-5.7971,11.521
item_1349,-4.08955,-9.83411
item_1350,3.39052,-13.556
item_1351,17.3513,-0.114482
item_1352,-4.39008,-11.1944
item_1353,-3.50961,-8.47201
item_1354,-5.5134,11.6937
item_1355,4.17174,3.0096
item_1356,-6.12274,11.9165
item_1357,-3.62649,-8.681
item_1358,-4.28128,-10.951
item_1359,16.8794,-0.41582
item_1360,3.19263,-14.019
item_1361,-1.94498,11.9267
item_1362,5.79742,-12.7867
item_1363,-3.61056,-8.64668
item_1364,3.13689,-13.9514
item_1365,-4.08995,-9.88237
item_1366,4.80109,3.11484
item_1367,17.2956,-0.261159
item_1368,3.004,-14.0129
item_1369,3.1582,-12.9985
item_1370,4.59136,2.8509
item_1371,-2.16632,11.8463
item_1372,2.91355,-13.5589
item_1373,3.22325,-14.0138
item_1374,-2.08712,12.6524
item_1375,5.68005,-12.7882
item_1376,4.64987,3.14275
item_1377,-2.6497,12.1543
item_1378,3.5016,-13.6572
item_1379,-3.79951,-8.90124
item_1380,-1.81494,12.2529
item_1381,-2.01254,11.867
item_1382,-5.37393,12.0758
item_1383,-3.65001,-8.10977
item_1384,-6.11756,11.966
item_1385,-4.14032,-10.4228
item_1386,3.93104,-12.8818
item_1387,2.72894,-14.1006
item_1388,3.25802,-13.5389
item_1389,-4.20429,-10.149
item_1390,16.8707,-0.0999012
item_1391,5.40151,-12.8068
item_1392,4.44481,-13.358
item_1393,-5.51404,11.8837
item_1394,17.3324,0.139611
item_1395,4.55798,3.01609
item_1396,4.7873,-13.0914
item_1397,-3.22452,12.4761
item_1398,4.83016,-12.8797
item_1399,16.953,-0.282614
item_1400,-2.77518,12.183
item_1401,-5.83858,11.4987
item_1402,-2.95476,11.9507
item_1403,-1.51736,11.7609
item_1404,3.50733,-13.654
item_1405,-3.45815,-8.3485
item_1406,4.44075,3.06667
item_1407,-5.60709,-16.9385
item_1408,5.16552,-13.0263
item_1409,-1.86976,11.9679
item_1410,-3.89628,-9.88424
item_1411,-2.39998,12.0113
item_1412,-2.33243,11.7061
item_1413,-5.69052,11.497
item_1414,-5.59105,-17.4253
item_1415,17.0485,-0.226347
item_1416,17.0891,0.149667
item_1417,-2.35643,12.2632
item_1418,-5.97001,12.1621
item_1419,17.278,-0.111527
item_1420,-4.47533,-11.4227
item_1421,-3.55963,-8.45906
item_1422,-5.47858,12.0134
item_1423,-5.84475,11.3871
item_1424,-5.60596,-16.9565
item_1425,17.1824,-0.0956339
item_1426,4.55133,3.24417
item_1427,-2.28497,12.4746
item_1428,5.76106,-12.7636
item_1429,-3.63498,-8.63469
item_1430,-4.28289,-11.0862
item_1431,-5.58521,-17.1168
item_1432,-1.33683,12.2473
item_1433,2.90826,-12.7312
item_1434,-5.76164,-17.4175
item_1435,-4.04629,-9.72632
item_1436,17.1463,-0.437208
item_1437,-4.02748,-9.77709
item_1438,-5.59648,11.9154
item_1439,4.52168,-13.0048
item_1440,-4.59633,-11.3163
item_1441,-1.48872,12.2981
item_1442,-6.0427,11.5985
item_1443,-5.65996,-17.367
item_1444,3.44889,-13.498
item_1445,4.8854,-13.0984
item_1446,4.74444,3.3877
item_1447,-1.43696,12.3331
item_1448,5.71214,-12.7402
item_1449,-1.47055,12.4294
item_1450,3.26152,-13.5136
item_1451,4.00104,3.378
item_1452,-5.76456,11.7539
item_1453,4.24264,3.15787
item_1454,-4.35558,-11.3279
item_1455,2.8353,-14.0228
item_1456,-6.16217,12.0031
item_1457,17.5135,0.0556197
item_1458,-4.46025,-11.3832
item_1459,4.52381,3.56695
item_1460,-6.25832,11.9421
item_1461,-1.86905,12.4573
item_1462,-2.45281,11.7014
item_1463,-1.55512,12.0343
item_1464,-4.73188,11.5691
item_1465,-4.22303,-9.63889
item_1466,-6.02709,11.9862
item_1467,17.0868,0.0270673
item_1468,-5.63529,-17.3622
item_1469,-3.89131,-8.3145
item_1470,-4.56723,-11.2827
item_1471,2.80849,-12.8555
item_1472,3.32975,-14.1091
item_1473,4.05573,3.20847
item_1474,-5.74089,12.1101
item_1475,-4.05289,-9.64876
item_1476,-4.67811,-11.4622
item_1477,-4.36948,-11.0476
item_1478,-2.67798,11.9369
item_1479,5.43081,-12.9301
item_1480,3.16352,-13.6925
item_1481,-5.13464,11.6099
item_1482,-5.61132,-17.4882
item_1483,-3.73736,-8.43472
item_1484,4.88666,3.16618
item_1485,-3.87955,-9.50748
item_1486,-5.69454,-17.3312
item_1487,-4.01435,-10.1537
item_1488,-2.4028,11.912
item_1489,17.2226,0.216309
item_1490,3.2462,-13.9565
item_1491,-3.62018,-8.57597
item_1492,-5.42633,11.7134
item_1493,17.2052,0.125708
item_1494,17.1408,-0.0923885
item_1495,17.1843,-0.255054
item_1496,3.05304,-13.7036
item_1497,4.76122,3.45819
item_1498,4.91326,3.44912
item_1499,-1.85802,11.9334
item_1500,-5.30966,11.7777
item_1501,-6.25313,11.9188
item_1502,3.15421,-13.9943
item_1503,2.90263,-13.8234
item_1504,17.1484,0.22749
item_1505,17.1664,-0.0897073
item_1506,-4.30432,-11.4672
item_1507,17.1411,-0.402801
item_1508,-5.84128,11.4755
item_1509,-1.81877,12.3927
item_1510,-5.62218,-17.1619
item_1511,4.93689,-12.9311
item_1512,-1.97476,11.7473
item_1513,3.12344,-13.4668
item_1514,-6.00838,11.6792
item_1515,-3.79542,-8.13028
item_1516,17.1154,-0.382641
item_1517,-3.74083,-8.40761
item_1518,3.27966,-13.7716
item_1519,-1.66966,12.2755
item_1520,-1.79184,12.1615
item_1521,17.3738,0.0116973
item_1522,-4.65365,11.4531
item_1523,-5.60538,12.0807
item_1524,-5.58746,12.0941
item_1525,-3.78853,-8.2358
item_1526,-5.94908,11.5616
item_1527,-3.43324,-8.72885
item_1528,-3.6594,11.7445
item_1529,4.41851,3.41953
item_1530,-4.23943,-11.1651
item_1531,2.75167,-13.1639
item_1532,-2.37432,11.6643
item_1533,2.57224,-13.6802
item_1534,-4.47775,-11.2239
item_1535,2.79881,-13.1556
item_1536,-2.54177,12.4123
item_1537,17.018,0.239129
item_1538,-2.24707,12.1067
item_1539,16.7756,-0.081722
item_1540,5.43345,-12.891
item_1541,17.0941,-0.257693
item_1542,-2.2939,11.9292
item_1543,-4.07817,-9.9536
item_1544,-4.49434,-11.2277
item_1545,4.16786,3.16272
item_1546,-6.00984,11.9465
item_1547,-1.99135,12.4881
item_1548,-5.59643,11.7758
item_1549,4.30403,3.33417
item_1550,5.15887,-13.0371
item_1551,4.81726,-13.2149
item_1552,-4.30398,-10.9445
item_1553,-2.65695,11.6445
item_1554,17.1313,-0.291895
item_1555,16.9673,-0.344567
item_1556,-5.91942,11.6744
item_1557,-3.66009,-8.15114
item_1558,17.1677,-0.509318
item_1559,4.64726,-12.874
item_1560,-4.40899,-11.3695
item_1561,-1.71236,12.083
item_1562,5.81724,-12.7789
item_1563,16.976,-0.297382
item_1564,5.81398,-12.7738
item_1565,-5.54931,11.9724
item_1566,-1.67395,12.1975
item_1567,3.37741,-12.9595
item_1568,17.2926,-0.409973
item_1569,-1.63071,12.1731
item_1570,-5.90574,11.9378
item_1571,-6.33585,12.0245
item_1572,3.12389,-13.5735
item_1573,4.05704,-12.8134
item_1574,-2.62729,11.893
item_1575,-2.07222,12.0237
item_1576,-5.51759,-17.2591
item_1577,-1.972,12.2839
item_1578,-5.70326,-17.2417
item_1579,2.90692,-13.8582
item_1580,-4.64927,11.5364
item_1581,-1.87736,12.0946
item_1582,-3.66071,-10.1403
item_1583,17.1478,-0.180612
item_1584,3.05174,-12.9065
item_1585,4.85491,-13.0156
item_1586,-5.90966,11.9945
item_1587,-5.99068,11.6546
item_1588,-5.621,-16.9658
item_1589,2.82978,-13.1779
item_1590,-5.90398,11.4186
item_1591,2.90388,-13.5646
item_1592,-6.08357,11.98
item_1593,-3.95772,-9.07826
item_1594,-4.36288,-11.3385
item_1595,-4.20855,-10.5103
item_1596,5.80698,-12.7768
item_1597,2.62631,-13.6108
item_1598,-4.29817,11.7089
item_1599,-4.32144,-11.1743
item_1600,-4.60708,-11.4764
item_1601,2.92519,-14.0773
item_1602,-3.47145,11.815
item_1603,3.87877,-13.1751
item_1604,-4.27941,-11.4019
item_1605,-1.48734,12.085
item_1606,3.28342,-13.7684
item_1607,3.13143,-13.8354
item_1608,4.33898,3.3576
item_1609,-2.38726,12.4745
item_1610,5.13026,-12.9535
item_1611,-6.0164,12.1908
item_1612,-4.14178,-10.1416
item_1613,-5.56146,11.2862
item_1614,-1.7286,12.507
item_1615,4.58065,-13.3585
item_1616,-5.56633,-16.9942
item_1617,2.51204,-13.0716
item_1618,16.6568,-0.240671
item_1619,-6.05238,11.7181
item_1620,-5.9049,11.7979
item_1621,-1.38136,12.2055
item_1622,-4.50621,-11.4183
item_1623,-1.69303,12.4633
item_1624,-5.38908,12.1367
item_1625,4.50954,-12.8077
item_1626,4.52111,-13.0508
item_1627,3.14415,-13.5524
item_1628,4.94673,3.12751
item_1629,-1.42593,12.2187
item_1630,5.19026,-13.0076
item_1631,-1.678,12.528
item_1632,-3.78787,-8.9189
item_1633,-2.10787,12.5133
item_1634,-1.81435,12.0897
item_1635,-3.93611,-9.91804
item_1636,-5.63064,-17.4055
item_1637,-5.52138,11.5893
item_1638,17.3311,-0.325408
item_1639,-5.54058,-17.2272
item_1640,-5.50282,11.85
item_1641,4.25435,3.29472
item_1642,-4.36013,-11.3455
item_1643,2.97944,-13.7813
item_1644,-6.28297,12.1052
item_1645,3.01182,-12.9708
item_1646,3.98087,-12.9893
item_1647,-1.47529,12.35
item_1648,4.98723,2.97775
item_1649,5.14688,-12.8078
item_1650,4.62728,-12.8403
item_1651,-3.66652,-8.44702
item_1652,-4.19571,-10.034
item_1653,-4.65553,11.8689
item_1654,-2.81276,12.001
item_1655,4.53177,3.41349
item_1656,-5.48095,11.808
item_1657,-6.34241,12.0876
item_1658,-4.48766,-11.1772
item_1659,4.86508,3.20193
item_1660,-5.89401,11.9793
item_1661,5.04614,-12.9039
item_1662,-4.07976,-10.2811
item_1663,2.88262,-13.8893
item_1664,-2.11105,12.5717
item_1665,3.18799,-13.8498
item_1666,4.9835,3.25838
item_1667,-3.88116,-8.79755
item_1668,-2.17497,11.8835
item_1669,-4.13835,-9.97091
item_1670,16.9055,-0.265324
item_1671,-3.65196,-8.36166
item_1672,17.0144,0.258924
item_1673,-1.41939,12.4057
item_1674,-5.61651,11.8287
item_1675,2.96537,-13.3928
item_1676,-4.2885,-10.5613
item_1677,4.12771,3.20677
item_1678,-4.442,-10.6431
item_1679,3.27378,-13.6431
item_1680,5.5882,-12.8198
item_1681,4.87962,3.12462
item_1682,4.68702,3.2032
item_1683,3.11178,-13.6454
item_1684,-2.356,12.522
item_1685,-1.79958,12.1726
item_1686,-2.07091,12.4757
item_1687,16.8512,-0.35593
item_1688,-5.84519,11.8338
item_1689,17.262,0.0775446
item_1690,-4.28933,-10.7741
item_1691,-5.56751,-17.1742
item_1692,-5.62583,-17.0613
item_1693,-1.30659,12.5484
item_1694,-2.02153,11.7855
item_1695,17.3022,-0.155715
item_1696,-2.01425,11.8072
item_1697,4.10086,3.25973
item_1698,4.73654,2.99949
item_1699,2.87329,-12.9107
item_1700,4.68743,2.93172
item_1701,5.04203,3.00353
item_1702,3.45801,-13.5805
item_1703,-5.60186,-17.0163
item_1704,4.87681,3.37723
item_1705,4.32364,3.40175
