,dimension_1,dimension_2
6,2.7743908,-9.9340691
4,7.8566325,-0.594084
2,-1.1266836,0.7359708
5,-8.8740637,-0.9780841
7,6.3468953,-4.9864885
0,0.3556632,6.9369181
7,5.3988097,-4.5183869
1,-5.9918862,9.6873781
0,1.3176996,7.6803867
3,-3.0389936,-4.7571263
7,5.6025174,-4.5217539
6,0.0610854,-9.3238475
5,-6.0865931,-2.1535798
0,0.6392763,6.5217283
6,1.257872,-7.9656019
1,-6.2309225,9.3617047
5,-5.8686083,-1.4944467
1,-6.1566466,9.3431196
7,4.5117934,-3.8032542
8,-4.9392295,2.2549992
5,-7.3593846,-2.0431592
0,-0.221583,6.9512685
3,2.9184653,-9.1104184
4,8.2314528,0.1365107
7,3.9136627,-4.0109858
7,5.8822948,-4.3608798
5,-5.6060753,-2.0091857
7,7.0758202,-4.1373555
8,-3.7503417,0.8537593
6,0.1406413,-9.4242724
9,-3.4313765,-0.4662362
3,-3.2973189,-3.8006726
8,-4.2952691,0.935402
6,-0.0385593,-9.4284502
1,-8.5024362,3.3242107
0,0.564387,6.4258846
9,5.9535003,-1.544919
7,6.7882441,-4.5563426
1,-8.9277935,4.0849094
3,-2.9764529,-4.4879087
0,0.5182934,9.5043119
5,-8.6577502,-1.6680675
6,3.5520339,-9.9295569
4,8.5657171,-0.5078036
4,7.2020568,1.0831893
2,0.4458319,2.8032528
4,6.6533447,2.5997638
4,7.9749945,0.0621149
3,-4.2676343,-3.422624
1,-6.0048333,9.305877
7,3.9481574,-2.8687729
7,6.3373391,-3.7271422
6,1.1470833,-8.2223062
0,0.2092278,6.5102918
3,-3.8356199,-3.2663054
6,-0.2703669,-9.1941707
0,1.3225791,7.6630935
7,6.741948,-4.0423532
1,-9.3329739,5.6125222
1,-6.2149513,9.8909954
4,5.9923947,1.6374531
9,7.0774117,-1.7440985
4,6.4355285,1.524734
3,-3.5275525,-4.9585981
4,7.5421857,0.519198
8,-4.7810882,2.8675724
2,0.000848,2.347063
2,-0.1603361,2.928692
1,-7.0831883,6.6693915
8,-4.4470743,2.8097903
7,3.9371033,-0.8062618
0,-0.2662391,6.9598944
8,-4.1064194,0.1281651
1,-6.0400084,8.8843501
0,1.4629278,8.660711
7,5.5131287,-3.1371602
6,0.5708963,-8.1550018
3,-2.7190195,-4.0556516
7,4.7067846,-4.2982254
7,6.5087334,-3.8586818
5,-5.0788809,-1.8003719
8,-4.9292267,2.0175256
8,-4.0876408,0.538792
9,7.1024619,-2.7807732
0,-0.1624696,9.5119337
0,-0.2407448,6.7591408
4,0.7811975,2.5846412
1,-5.2669308,8.6404282
5,-3.2518043,-4.2552032
2,-0.3499045,2.6952564
2,0.2023,2.0939392
3,-6.1896255,-1.9336169
9,8.001176,-2.9488239
4,8.3702979,-1.0763025
9,5.2270991,1.4087462
5,-7.7332403,-2.1432816
0,-0.3255565,9.1513109
6,0.2835161,-9.2402465
7,4.1834181,-3.8536478
7,6.3460266,-3.705196
1,-6.1985712,6.2035402
8,-5.0691022,0.5333531
0,0.8605462,9.1387539
2,0.9122728,0.6314559
2,0.8811948,2.1158289
0,-0.5007316,7.4840233
4,6.6934858,1.0966389
1,-5.4177932,9.4155282
1,-9.6385174,4.680574
2,-0.3458676,2.7765056
7,4.7937475,-3.8270801
3,-7.5840178,-2.2463471
9,4.8710435,0.6302891
7,7.2348552,-4.4731382
2,-0.782525,-0.3009491
8,-5.1777426,1.5428161
1,-8.4248122,4.7188832
9,7.260336,-2.3925123
5,-6.5261799,-1.9354943
8,-3.7765355,0.8480178
8,-4.1461063,-0.6320013
1,-6.2746388,7.6386885
9,7.9917167,-2.9360743
8,-4.393917,0.8253034
3,-3.750571,-5.2330132
1,-6.4049911,10.4335827
6,0.1868655,-8.2013148
5,-7.6837675,-2.1375679
7,4.3994235,-2.9717091
4,8.435893,-0.7861173
2,-1.2432059,0.3199559
7,-3.9590133,3.5798771
0,1.5413166,8.4925952
3,-2.9242355,-3.7737586
0,-0.1451155,8.7135171
4,-5.9732173,7.6787353
1,-5.6449152,8.5992203
1,-5.663985,7.1440364
7,6.6625027,-5.0758024
9,6.3417624,-0.4982292
1,-8.7950812,5.6175074
1,-5.8232126,9.2038419
8,-4.4348065,-0.159362
5,-6.9080754,-2.2211702
7,6.8346567,-1.9402839
5,-8.7158025,-1.5529925
0,-0.0274795,8.3189597
6,1.0131904,-9.5975483
6,1.7610611,-8.8376817
0,-0.2501928,7.6512459
4,6.1664963,1.0152668
1,-5.3691711,8.4708541
2,-0.5424956,0.8757088
3,-3.3383397,-3.0962313
4,5.78788,0.5522177
4,8.5071182,-1.0413786
6,0.5015487,-8.1087687
8,-4.5778448,1.1474298
0,-0.4566643,9.1945257
9,7.0699458,-2.0759448
5,-5.7217635,-1.9903794
8,-4.4468223,0.7542916
7,5.7726416,-5.0079053
0,0.0861517,7.3351189
3,-4.669606,-3.1036531
5,-7.4978817,-2.2901769
4,5.8737971,0.8004933
5,-0.1474451,-9.0566729
9,5.3768534,-0.752227
6,0.5444276,-9.0015079
7,5.0850171,-3.7318787
1,-6.0448324,9.9302002
9,5.1146673,1.2961935
6,0.1889399,-9.0361687
1,-7.875339,6.5089961
3,-2.3042508,-3.3294401
8,-3.7525799,-0.6393565
3,-2.2614009,-3.0780046
9,5.7246228,-1.4358753
1,-6.3686515,10.4418336
2,0.5971375,2.6830696
7,6.6616361,-3.8996454
7,5.9426701,-4.6240861
7,-0.4218398,6.979701
0,1.1703551,8.7144139
2,-0.3057702,2.216027
3,-3.613165,-4.6804088
1,-5.7068346,9.8197864
1,-7.7434035,6.5130673
4,8.4278093,-0.8851941
2,0.859264,1.8286533
5,-7.9136459,-2.1795598
6,0.665203,-8.3411041
0,0.2338658,6.8026524
9,5.1470522,-2.5755516
6,0.5946866,-9.5846698
2,0.9396478,1.9971139
8,-4.2858622,-0.9143056
9,6.9626285,-1.8541638
2,-1.1839558,0.1352994
3,-4.0779612,-4.8690532
3,-2.8933656,-4.200176
6,1.0784157,-9.011631
9,7.0044613,-1.8786373
1,-6.7872946,5.3625603
4,6.4920832,-1.469379
3,-4.4472953,-4.3664951
3,-2.9947917,-4.1462893
0,0.8008311,8.5863406
7,7.1269151,-4.1882458
7,5.3384582,-4.4905361
1,-6.0105501,10.012401
7,3.8495267,-3.5155146
7,6.6134142,-3.9290095
3,-4.760795,-4.1178656
6,0.3897733,-9.4776684
4,6.4548587,2.9261306
9,6.8618526,-2.0298431
5,-4.7725059,-2.6144549
4,8.4803826,-0.8944127
4,6.2731123,2.2649762
2,0.015221,2.7837107
7,4.2956483,-3.9187295
9,7.5244927,-2.2481757
0,1.7304541,7.1903189
9,6.9585621,-2.200456
8,-4.0515213,-1.354309
4,8.4400159,-0.7998133
4,6.4769692,2.2911733
9,7.2848641,-2.573075
1,-7.3362281,5.3848452
2,-0.2792244,2.1322394
4,7.3392716,1.580939
9,6.229733,-0.6986276
3,-3.3213847,-4.9830233
0,0.616385,6.7328623
4,7.070739,-0.5656238
1,-6.5553776,7.3273331
6,0.0489863,-8.7229971
2,0.6939336,1.6142675
6,0.8362034,-9.5799471
3,-2.5506819,-3.5384579
7,3.7233118,-1.8742003
4,7.8076814,0.523672
2,0.3160904,1.1283751
6,2.3896787,-9.7214622
6,3.9658453,-10.3741085
7,5.3222801,-3.4837796
1,-9.5432461,4.4467994
8,-4.0562097,2.2279346
9,5.4693111,2.3224226
0,0.7100026,6.5586315
4,6.4162244,2.9451633
1,-6.5618186,7.1622377
4,6.5383455,1.6431874
2,0.7740156,1.389752
1,-8.0712265,5.1132031
3,-4.6225362,1.1225579
6,0.6206008,-9.7895513
4,7.4802386,-0.2087067
6,1.9311258,-8.7222515
7,6.8156779,-4.2043579
5,-5.3122707,-2.1928619
8,-4.6871873,1.2577186
7,4.2141749,-2.7920886
0,-0.3322703,6.9363908
5,-5.7251299,-2.1511057
1,-6.4021203,7.8820679
4,6.0735818,1.7472303
2,0.9555591,0.4989359
8,-4.6284114,1.2357218
4,8.2859776,0.190758
7,4.3643657,-2.2104512
7,5.9387842,-3.9586519
3,-3.9169363,-4.9573132
8,-4.1118337,2.3110597
4,6.7162884,1.0323215
9,6.3345169,-1.5211908
5,-3.0878176,-3.352894
8,-3.5557506,0.5945837
6,2.0618059,-9.8561929
7,4.5518852,-3.0587926
3,-3.7891638,-4.7034658
4,7.8709705,-1.4131043
6,0.3922381,-8.349783
7,5.0671325,-4.6227889
1,-8.2780096,5.058393
7,4.3861666,-2.8531439
4,6.3857603,0.8527602
3,-2.4059425,-3.6089037
3,-3.010364,-3.6607488
9,7.0930776,-2.5035864
8,-4.2976395,-0.6434926
8,-4.5911697,0.4651236
1,-9.7597168,5.1994746
8,6.8253039,-1.3274803
6,0.4357643,-8.5048827
3,-2.6197022,-3.4402125
1,-7.791311,4.5690218
1,-7.299884,5.7805993
3,-3.9802337,0.4250535
5,-8.0330629,-1.3929234
2,-0.1887782,0.3819475
8,-3.8048215,0.3149391
4,7.6061755,0.5816325
2,0.5836226,0.4469513
9,6.7846156,-2.478906
7,4.0952639,-3.6186278
1,-9.62421,5.0526225
4,7.3742006,0.5634239
8,-4.4676496,-0.4917317
2,0.7099061,0.4989156
9,5.5028002,0.7304235
6,1.6912794,-8.484309
4,7.3195407,1.2838342
1,-6.7719306,6.2335178
3,1.1167666,-0.0850304
4,7.0911523,-0.128174
2,-0.689713,0.5586426
5,-7.6426677,-1.2964415
2,0.3285006,1.533602
5,-7.7801799,-1.2072723
6,2.8839719,-9.655301
8,-4.5215474,1.2613764
0,1.164842,6.8787826
6,2.1044707,-9.6971962
2,-0.701613,-0.2899099
4,7.630126,-0.184915
9,6.3037334,-0.4437616
4,7.3593319,0.2562872
9,7.6792612,-2.4058226
4,7.4203165,-0.0384269
5,-0.8970947,8.6070163
1,-6.6666026,6.4998021
5,-5.4937163,-2.7445374
8,-3.9207367,0.8343865
4,7.5489194,-0.3440979
7,4.8425853,-4.3226603
9,-4.3614453,-4.1670924
5,-8.6779219,-1.1510549
9,7.1101213,-2.6926724
5,-8.6425666,-1.1864948
9,5.5323861,-1.0864965
1,-6.8543862,6.0415088
5,-7.023825,-1.3767115
8,-4.7164689,1.2080561
3,-5.0394496,-3.9759801
9,6.4025142,-1.4477055
9,6.8993707,-2.5391078
1,-6.8800046,6.1608125
8,-4.4167943,1.2183964
3,-2.2983232,-3.4704305
8,-4.3790271,0.5754312
6,1.6162401,-9.9228747
5,-6.4489834,-1.978035
2,1.2323385,1.5145714
7,5.1806178,-4.7231298
2,-0.3708319,1.0548008
7,7.0486218,-4.4902613
6,1.123867,-9.540911
0,0.6180249,6.9410012
9,6.0484154,-0.7559602
7,4.2650782,-2.7113167
9,6.8892954,-2.3583169
4,6.6122928,1.5848771
6,0.9623009,-9.0995206
0,-0.367647,8.7685559
5,-4.1432743,3.3935237
3,-3.6131996,-3.6343565
5,-7.8607802,-1.1205944
7,3.6296112,-1.2328476
3,-2.4210787,-4.0551507
9,7.2948093,-2.5083788
3,-2.3496783,-4.0387509
6,2.0763045,-8.6179746
8,-3.6628647,1.6838755
3,-3.4931154,-4.8180289
1,-6.2164305,7.5503483
7,3.0993444,-1.5950858
6,0.798681,-9.4897588
5,-6.2336777,-2.2232118
5,-8.9779743,-0.9950956
7,4.7600078,-2.9076241
6,1.0316448,-9.5791041
5,-7.1239509,-0.6153914
8,-4.3810908,2.0560391
2,-0.5709171,0.4101521
1,-6.4638967,7.6362355
7,5.4433262,-4.4903536
9,6.68414,-1.7447377
2,-0.4629495,-0.084238
7,6.4440186,-5.0927598
3,-4.9830998,-4.2269731
6,0.872519,-9.0399656
7,3.2662708,-1.0340671
8,-4.4648349,2.0272008
5,-5.4967391,-1.7403903
3,-4.9419599,2.4561028
7,4.024438,-3.8638687
7,4.7156199,-2.7339295
8,-3.7708503,-0.3096489
4,7.6126629,-0.0711866
0,-0.5210728,6.8171206
7,6.4088187,-3.5215644
3,-3.4328825,-5.1732386
0,0.7771266,6.4718297
6,0.5469036,-8.1726084
3,-2.4636683,-3.4604088
9,-4.76709,-2.8508609
7,5.9415298,-4.0445655
1,-9.8170995,4.6319549
9,6.6354183,-1.9569023
5,-4.9670733,-2.538055
3,-2.8771603,-4.108417
6,0.316722,-9.3773543
0,0.6667642,6.4866058
9,5.3370053,1.357185
2,1.4297484,1.5042484
8,-4.2193072,0.1575752
0,-0.7668999,7.8369414
9,-3.6442784,-4.4782582
1,-5.8601518,8.4739862
6,3.5026222,-10.3031686
0,-0.2671069,7.6756358
0,-0.0463724,8.0717268
1,-6.567892,6.8421694
9,4.794181,0.2506591
0,0.0681291,7.0774773
0,0.5101561,8.2457169
4,7.4441799,-0.2029412
2,0.672608,-0.1802952
1,-6.7080929,6.1734381
7,4.8580239,2.1759057
0,1.0490028,6.5869822
3,-4.3043736,-5.0983427
4,7.6377256,0.3562717
4,6.4559492,2.8198985
7,5.7740907,-4.333671
5,-6.4509215,-1.4216815
9,6.378699,-1.8965667
8,-4.6476265,0.8891764
2,0.4958824,1.4490389
0,-0.0032414,9.0114317
0,0.7818587,6.3818044
8,-4.6432608,0.7829109
6,0.8107458,-8.9955593
2,0.6644177,-0.168954
2,0.1244912,1.7349034
7,5.0216281,-4.0822168
6,1.1206004,-9.1590677
1,-9.6816532,5.109563
2,0.6651251,1.4238018
9,6.1756821,-1.28816
2,0.5831547,1.0050151
6,0.1966333,-8.2751003
9,5.4603721,-0.8246508
7,4.1897275,-3.7100575
9,5.5126843,-0.7057905
5,-7.0376792,-0.8815154
0,-0.2979456,6.8073886
8,-4.0197385,0.2390536
1,-5.7687472,8.8352623
5,-6.8468169,-1.3859031
2,0.1019053,2.7905357
4,6.7198048,1.8669746
3,-3.8361483,-4.2204479
9,7.0035677,-1.1404209
4,8.3812391,-1.0852028
7,5.2041245,-2.3386463
5,-8.434919,-1.5375212
6,3.709897,-9.8365056
6,0.3122473,-9.0798069
7,3.6133554,-1.547862
7,5.7353511,-3.6760613
6,2.137392,-8.8999526
8,-5.1552154,2.2438407
5,-4.5658027,-2.5043209
9,7.5994049,-2.8945755
7,5.309479,-4.543407
0,-0.4658089,6.3936534
6,3.3263135,-10.1098552
1,-5.7608871,9.0864343
9,5.0768242,-0.2541632
2,0.5121186,2.8111489
3,-4.5601232,-3.246445
3,-2.4615401,-4.2516691
5,-7.7227724,-1.1456844
4,8.2948871,0.0750126
3,-3.9142033,-4.5077114
5,-8.6867914,-1.2337019
8,-4.2391061,0.3598057
6,-0.1019175,-9.1222011
3,-3.5812324,-5.1841406
7,6.109829,-4.3585596
2,-1.2847361,0.7463913
8,-4.7458295,2.6174363
4,6.7528779,2.8957262
9,6.9571486,-3.9963293
5,-7.9797357,-0.7272733
0,-0.2409855,6.6538556
2,0.5305484,1.8246941
1,-5.9331742,6.7834934
4,6.3619398,1.6415018
2,0.8651299,2.5150548
4,6.4195074,2.9700318
3,-5.8283037,-2.4554738
1,-9.2556784,5.2106819
7,7.0036992,-4.5397066
1,-9.1659799,3.3966882
8,-4.2395,2.5690119
0,1.5821574,8.7528155
9,7.9988435,-3.0577418
6,1.4225731,-9.2202913
8,-4.4975148,2.0584925
1,-7.6260726,6.5782024
9,7.9722707,-2.8512282
4,6.7249145,2.8978495
4,8.0766519,-0.9694709
9,4.8016383,0.9320769
1,-5.2278077,8.2534162
8,-4.4093084,0.3635076
9,7.9572612,-2.7798931
6,3.8271296,-10.2198695
5,-8.5039984,-1.5240549
5,-6.8035884,-1.5102515
3,-2.4890206,-3.5194676
3,-4.0193243,-4.8203093
0,-0.1402244,6.8928474
1,-8.5498502,3.6729371
4,-6.1126459,9.2938834
3,-4.0253565,-4.5308155
8,-4.1635028,2.5684588
3,-2.9608307,-4.3474668
4,8.1552634,-1.2321426
2,0.2654036,2.5648791
0,-0.3263537,6.9267666
7,4.9929904,-3.4991314
5,-8.7431855,-0.861719
5,-6.6474808,-1.8628709
1,-6.0842231,8.5731889
8,-4.1776463,0.8530465
5,-8.4742565,-1.5708792
3,-3.3057524,-4.8017705
4,8.5925668,-0.460002
6,3.2083965,-9.8848157
0,-0.7982819,7.2626138
5,-6.0114599,-1.8514555
7,6.2163467,-4.7119491
2,0.8711243,-8.3028938
6,1.3830185,-9.1345381
6,3.8052369,-10.0218665
0,0.1875279,7.1193101
1,-6.1160328,7.2421154
1,-6.0747276,9.1899636
4,5.9265249,1.4304988
7,6.8945144,-4.218744
9,5.4370035,-2.2880589
0,-0.5632852,7.0997412
0,1.1027625,8.6542379
6,-0.0151984,-9.2032435
6,3.6746435,-9.7265259
8,-4.216446,2.6536407
6,1.0235041,-8.2053197
9,7.8673599,-2.5071771
4,6.413167,1.1779127
5,-8.0421555,-1.9269575
2,-0.0710268,1.3582583
4,8.4304866,-0.9162712
0,1.8711308,6.7059078
7,6.6720052,-4.3727195
5,-6.7856527,-1.557127
6,-0.1366228,-9.0661309
5,-6.4693191,-2.0359565
0,-0.4501865,7.018434
9,5.2760509,2.8095272
8,-6.345641,10.279485
6,2.6591972,-8.8324158
1,-5.2498818,8.5611057
9,5.362878,2.7874522
7,6.8541035,-4.3991214
5,-6.5857133,-1.1010863
7,6.916198,-4.0979248
5,-4.6247297,-2.3605727
1,-5.655857,9.7675227
1,-9.5251952,4.4959303
3,-2.6143274,-3.3321203
0,-0.0791073,8.9998739
2,1.561012,0.9422315
0,0.4439123,9.3099599
3,-2.4409885,-3.856931
8,-3.7566031,-0.547625
1,-6.4474514,10.2802681
6,1.7245487,-9.6401844
4,8.2919336,-1.091325
6,3.6513051,-9.6926954
2,0.2896253,2.8299266
6,2.298313,-8.4537253
4,8.3937203,-1.1004418
8,-4.1169371,1.1806954
8,-4.1389169,1.9504086
1,-8.9125032,4.4607736
4,7.9034788,-1.1489706
4,6.8427483,1.8967495
7,6.2332453,-4.923917
1,-9.8948377,4.6423616
2,0.1662407,2.97014
2,-0.8139725,0.8198272
3,-2.5129816,-3.4954672
9,4.912453,0.2920364
6,0.4845561,-8.3664657
4,5.9355199,0.1744226
9,7.4058074,-2.640129
5,-6.3166648,-1.8431427
6,-0.1812216,-9.0976843
2,-0.4123952,1.7230381
3,-2.5605037,-3.3607475
9,5.1400934,1.3563168
2,0.5468444,2.8850657
6,2.8125604,-9.4781115
2,0.5452358,2.915528
7,3.9312312,-3.6618581
4,8.7451486,-0.8270201
3,-3.0961722,-4.443423
6,0.6974347,-9.6975452
4,6.1755802,0.9397741
9,7.9895687,-2.9482725
7,5.4934441,-4.9628318
0,-0.6733275,7.0754998
2,-0.8360104,-0.2907342
2,1.7070689,0.8823647
9,6.2310001,-0.732195
5,-8.463807,-1.7038716
4,6.0161503,1.6524204
5,-8.1562643,-1.7398496
0,1.6348486,7.8518889
1,-5.457574,9.179859
4,5.5950919,0.7499812
3,-4.038383,-4.1178731
6,2.3718405,-8.529966
3,-3.8101708,-4.0716188
2,-0.1194804,2.4320053
9,7.0557051,-3.5996536
7,6.2001231,-2.665953
5,-8.2818075,-1.8744134
3,-4.1173825,-4.966859
7,6.929728,-4.4868807
0,-0.2579785,9.1644673
9,7.4946402,-2.3903189
5,-6.1797318,-2.5626953
8,-4.428256,2.6073292
3,-2.9735398,-4.337002
2,0.533275,2.8911462
0,0.5926647,9.3731192
1,-5.5781445,9.960947
8,-4.6992851,1.5411997
3,-2.3700357,-3.6430603
0,1.8783553,7.4695131
1,-5.8597115,9.9287432
2,-0.7237283,0.0556107
3,-2.4672646,-3.8931147
4,4.6316935,1.0072928
0,0.7370016,7.5469421
0,1.0807041,8.2812337
1,-6.7563982,5.3766668
7,3.8764958,-0.8638682
2,-0.1205659,-0.1205149
9,7.9080767,-2.8970337
3,-3.0307032,-3.3643957
9,5.468045,-2.5302894
4,7.5017021,0.2778545
2,-0.9965116,0.3013775
5,-7.2453319,-0.9276127
8,-3.8427849,-0.7202379
6,1.164699,-8.6939577
7,1.4177828,-0.0930499
7,5.3563355,-3.5788239
9,5.2241207,2.5557747
8,-4.5944012,1.968533
9,5.1079383,1.8553403
9,6.254574,-1.5590714
2,-0.359124,2.1862854
0,-0.0824338,7.8431412
0,0.3647483,8.3717751
1,-5.3733241,7.7094271
4,5.9805583,1.6522131
2,0.2265131,0.9678114
4,6.7716843,1.8850283
3,-4.1966356,-3.5946958
9,4.8887075,1.0811125
4,7.6029313,0.3309747
3,-3.0595683,-4.3548508
5,-8.4582849,-0.9290362
7,4.2728657,-3.4916497
6,1.4966688,-9.5383757
5,-7.8722474,-1.3268045
7,5.0139286,-4.4344497
1,-9.6007326,5.1688458
8,-4.2781167,1.6357531
6,0.9857915,6.9981411
9,6.8076624,-1.6829269
3,-4.431192,-4.9265394
0,-0.1857344,8.1823497
4,7.0920541,1.9087044
1,-6.3830843,7.7476785
2,-1.0686324,0.9209184
2,0.09388,0.8548535
5,-5.6099012,-2.0092039
3,-2.8964411,-3.2752301
7,3.8507358,-2.0400912
4,7.5293784,0.4045758
1,-9.0605001,4.9473129
7,4.8604212,-3.8319189
7,4.1494167,-3.6631877
8,-4.8027382,1.8199829
1,-6.2109765,6.7367534
9,6.8546969,-2.0705742
2,-1.350632,0.7616836
3,-3.0865639,-3.4419252
2,-0.1104123,3.7606162
4,7.1561714,0.0681359
0,-0.7077796,8.2598276
1,-6.3734399,8.0985473
8,-3.8153294,0.2703643
4,7.3886593,-0.1348813
3,-2.9453637,-4.8597117
6,1.437204,-9.4425737
5,-5.5459189,-2.0425351
6,0.9634476,-8.3080283
4,6.3331645,2.7802594
7,4.9106541,-4.0530425
9,0.6559552,7.5478501
3,-2.8810464,-3.8086059
1,-8.9798481,2.921826
3,-3.3809948,-4.0564285
0,-0.570181,7.5278971
2,-0.1465174,2.3484038
1,-5.6590013,6.9884601
1,-5.5958403,7.1193527
0,-0.0283498,8.8514716
9,6.6672459,-0.8112152
9,5.2795516,0.9540581
4,7.8089138,0.6265362
6,0.453048,-8.1932387
7,5.4915018,-3.6755361
6,3.9500999,-9.8557781
3,-2.7415264,-4.0389012
5,-7.6744399,-1.4523831
5,-7.457231,-0.9202172
4,6.5643273,1.6285634
4,7.4850094,0.3614112
6,2.3989202,-8.7324402
9,6.2370317,-0.6600403
1,-9.1912476,3.5547974
1,-5.8087712,6.9427466
3,-4.2146996,-4.0871374
1,-7.1901148,7.1148481
1,-9.8888802,5.0089689
0,0.2430301,8.0321871
5,-7.4235131,-1.3498558
1,-5.7539542,6.9537773
4,-6.9640877,5.1661597
4,7.1188146,-0.1145449
6,1.7206365,-9.0005066
6,1.0695735,-9.172373
6,2.1949376,-9.3000672
0,0.7632189,7.9657531
1,-9.726376,4.5186753
2,-0.1211619,0.1267372
0,0.9999511,7.1006796
8,-4.069935,1.7100909
2,-0.4346276,0.7587338
2,-0.0881874,2.2604636
1,-8.7275396,4.7614649
1,-6.0270967,7.3012977
3,-3.4006752,-4.5309897
7,4.9200816,-3.4095956
9,5.3486433,1.1629833
5,-7.2906159,-0.8820443
3,-2.6984252,-4.8250623
0,-0.2006794,8.7041104
2,0.7749,2.7400025
0,-0.1884205,9.0189481
6,1.8762045,-9.7123437
2,-0.3209971,0.2115676
9,6.8018333,-2.6974553
0,-0.3812584,9.1473403
7,4.383194,-4.0076783
6,1.502444,-9.5503215
9,5.1798217,1.4790971
9,5.3246293,-0.8261118
1,-6.6678119,7.6356622
2,-0.5440297,0.5732151
9,5.8633231,-1.6885323
3,-3.4621388,-3.7959985
4,6.8033415,0.9127868
7,5.2230478,-3.6900775
9,5.2554425,1.9326089
6,0.1450722,-8.6618117
0,0.7381403,9.0405717
9,5.6656579,-0.5318608
4,4.3562577,0.4185516
8,-4.5959587,1.8844857
7,4.2325178,-3.6294213
7,5.490809,-3.6634775
9,5.19118,1.2813896
8,-4.5603675,1.9931881
6,-0.1252085,-8.5510446
9,6.123377,-0.5875297
5,-5.2484535,-2.4090822
2,-1.1992947,0.3942276
2,0.9793181,1.4125223
2,-1.1895125,0.1925987
3,-3.8039799,-4.6688442
9,5.8090693,-0.4495083
8,-6.4391096,10.2294901
8,-4.1086933,2.1910564
8,-4.4753229,-0.1903703
6,0.5127547,-9.7248179
4,7.012706,0.6646273
4,7.7181016,-0.5446141
4,7.095213,1.8988247
4,7.8811671,-0.8403682
2,0.7895016,2.2139324
4,7.6832555,-0.4714845
6,2.7317949,-9.8019858
0,0.0472672,8.5751309
7,4.8751015,-4.3674964
0,-0.3462957,8.9857063
7,1.3406464,0.008653
8,-5.0133961,1.9715943
2,0.8346319,2.3536717
0,-0.2038849,8.2400792
8,-4.5393321,2.5764048
8,-4.6434094,1.8720956
3,-4.2424191,-3.8399935
6,0.6750951,-8.9445829
8,-4.1485612,0.6448919
6,1.5360785,-9.6707362
6,3.8843891,-9.7869286
8,-4.9053741,1.1821459
6,-6.8582532,-1.9762129
5,-8.2991843,-0.837265
1,-8.452313,3.6424219
1,-6.1970674,7.4535918
8,-3.8015152,0.5585924
7,5.0363541,-4.0266194
8,-3.9664933,-0.8922216
3,-2.6329447,-3.7299236
6,2.7921594,-8.9683418
8,-4.1659884,1.7937387
9,5.3012685,1.0005761
5,-8.0746654,-0.5907456
0,1.2838385,8.1412608
0,-0.7683003,7.9967385
0,0.4128352,9.1930925
3,-2.4814728,-3.7822946
2,0.3230227,1.5460647
6,0.3200409,-8.680445
6,2.9625022,-9.07096
7,6.1232662,-4.3310006
8,-4.1872321,2.2876658
3,-2.5453985,-3.9500345
5,-7.2921216,-0.5942536
1,-6.1788952,7.0402182
4,6.4268084,0.8728841
3,-3.7862603,-3.8577752
5,-8.46099,-1.0487873
9,6.8380847,-1.8713295
4,6.0060647,0.2302561
5,-8.0601959,-0.9043279
4,1.0543336,2.8895531
1,-5.9854195,9.3551806
1,-9.3927463,4.9595442
5,-7.4916377,-0.6657281
4,7.9268663,-1.0151158
0,-0.3811753,8.2149163
9,5.6555832,1.5451648
7,5.781427,-5.2025072
1,-9.6092089,5.2308912
2,-0.5237457,1.0991614
5,-5.530116,-1.7260737
7,4.8942404,-3.6642777
9,5.1371472,2.3190552
4,7.9964936,0.2339847
0,-0.9664187,8.1757959
3,-2.4631734,-4.5040061
6,1.8211133,-9.5484734
1,-6.3518885,8.108283
7,4.1559749,-3.729835
7,6.0089686,-4.5051064
5,-6.9540928,-1.1303878
6,0.2266294,-8.7513013
3,-4.0512338,-4.8656085
0,0.3501195,7.7756238
1,-8.5167434,3.8371207
1,-7.2803344,5.8571491
4,6.1977378,2.5381213
2,0.872943,0.4255421
4,6.5340931,1.6728117
3,-3.1674054,-3.9120629
6,2.1196286,-10.0948988
4,7.8570713,0.6697889
7,5.7254892,-5.2489108
5,-6.5895093,-1.7484026
7,4.5970371,-4.0671338
6,2.4481981,-9.5960222
9,5.4388322,0.2342247
7,4.0212111,-1.9399139
2,1.3667317,0.4023666
8,-4.4744246,0.7583096
4,6.9496068,0.013714
9,4.5103987,0.5926131
8,-4.5042728,1.4734828
0,0.0690825,8.2834904
7,3.5685591,-2.5812304
1,-7.1161454,6.0756842
1,-6.2956514,9.7454756
2,1.1561411,0.392578
3,-3.9269408,-4.7446716
3,-4.0497528,-4.4976894
5,-6.6391651,-2.1793836
4,7.4739296,0.3043485
6,1.994188,-8.3840615
5,-8.0950165,-0.5864093
0,0.0794979,8.3229273
6,1.6759182,-8.8829561
3,-4.0100485,-3.9077302
7,4.6565219,-2.4399293
3,-3.3998408,-3.7456135
8,-4.0692112,2.4368747
2,-0.2379032,0.0142412
9,7.2597226,-2.9566085
0,-0.8011704,8.9397045
0,1.3662598,7.6398034
9,4.9932952,0.2865308
1,-6.6903251,5.9656635
2,-0.2498541,-0.0560057
2,1.3276069,0.7533372
9,5.35807,1.1687328
3,-3.4333839,-3.4757828
9,5.1821824,1.1489034
4,7.4914754,0.558059
6,3.5195727,-9.9180708
