,dimension_1,dimension_2
7,-0.0330379,1.9777367
0,-2.4304188,1.9929529
6,1.0727547,1.7494526
4,-1.4134028,2.252543
2,1.0363576,0.3517125
5,0.4271048,3.1236366
7,-0.2501032,0.4791401
0,-0.326312,0.6565865
7,-1.4455503,2.049637
1,-2.7049934,-1.2804481
0,-2.8637424,-0.2774434
3,-2.6710213,-0.6014989
7,0.0313264,3.6952996
6,0.4890127,1.1338841
5,-0.8631153,-1.0986079
0,-0.0019957,0.7475002
6,-0.0920391,1.5375541
1,0.7580423,-1.0554417
5,0.2757549,-2.2356399
1,-2.6416132,-0.3397748
7,-1.0109111,-0.4080525
8,1.0389925,0.5098191
5,1.0432123,0.8201526
0,-0.9862885,-0.3433077
3,-1.1926185,1.6810905
4,-2.9949141,-1.3217003
7,-1.4116163,-1.6455523
7,1.242625,2.2128674
5,-2.7255318,-0.3960065
7,1.0575907,0.3597635
8,-1.97693,1.7729506
6,-3.2456327,1.3158579
9,-3.1288906,1.8605115
3,0.294235,3.7363976
8,-1.636113,0.7586323
6,-2.0751049,0.1149966
1,-3.1325231,-0.1978019
0,-0.942762,2.0307041
9,0.1221324,-0.9899969
7,-0.2637885,-1.7437192
1,-0.0432134,-0.1210393
3,-2.1898725,0.245204
0,-2.0693419,0.9853595
5,-1.0572764,2.2151252
6,1.5643737,-1.2584694
4,-1.1706525,1.7950991
4,-3.0390061,1.6886482
2,-2.3885573,1.2048184
4,0.2879467,-0.4924765
4,-0.1247852,-1.7941201
3,-0.9888944,2.0214514
1,-0.3266697,-0.101164
7,-0.0057605,-1.7492541
7,-2.9123532,0.7406881
6,-1.3016252,0.7164618
0,-1.7055368,-1.490172
3,-1.8153141,-1.1317376
6,-3.5217529,-0.0126825
0,0.2173668,0.0100496
7,1.4364393,-0.1185258
1,0.8492894,-1.9996884
1,0.2971242,3.2922965
4,-2.8752163,-0.3713452
9,-2.1383901,-0.8674823
4,-1.728773,-0.8806003
3,-1.7159273,1.2484151
4,-0.806299,0.4691664
8,-0.6009773,1.0102608
2,-0.5790145,-1.7207662
2,-2.4182616,1.7025029
1,-0.1462979,3.7471168
8,0.3074372,-2.0545595
7,-2.5487588,1.9800347
0,-0.3179673,-2.1213659
8,-1.3389229,-1.1048096
1,-3.1129899,-0.2737553
0,-2.6906062,1.358836
7,0.5094576,-0.5976441
6,-0.7388033,0.9883956
3,0.4906495,-2.0901726
7,-0.0454345,0.2137071
7,-1.3460196,0.6957233
5,-3.1696717,1.455692
8,0.390498,-0.6138706
8,0.3173787,-2.3492258
9,-3.1427292,-0.53748
0,-3.4327488,-0.6322791
0,1.106005,-1.7742585
4,-3.2677396,-1.2696593
1,0.0844256,3.6879481
5,-1.1960429,-0.2012278
2,-0.9240737,-1.9986469
2,-0.9354463,1.1248589
3,-0.8188636,-0.8895691
9,-2.0198049,1.6727483
4,0.2125803,0.5311831
9,-2.1832123,1.5956441
5,1.2901297,-1.529467
0,0.6495984,-1.3921738
6,-2.9201483,-0.0700645
7,-1.5747133,-1.1031531
7,-1.0374982,0.4181913
1,-1.4301507,2.1229718
8,-3.0802739,1.6726572
0,-2.8638901,2.0750267
2,-2.1230065,-0.2767169
2,0.4860338,-2.1697018
0,0.2883613,1.6361581
4,0.5601616,3.4152969
1,0.3290935,0.423373
1,0.4658671,-0.6228216
2,-1.6356344,-1.6357973
7,-2.9147492,1.7166912
3,-0.011971,3.6672202
9,0.2235339,-2.1716943
7,-1.2051934,-0.2212316
2,0.19991,3.5989508
8,1.483398,-1.1605187
1,-1.3719711,-1.8419871
9,1.2569079,-0.4402457
5,-0.266386,-1.861612
8,-1.5542781,-0.7586906
8,-1.8344686,-1.0359933
1,0.9906389,0.0904377
9,-3.1750037,-0.4095426
8,0.5968194,-1.5748523
3,0.1795342,-1.5152424
1,-0.2308983,-2.3721286
6,0.1650254,-2.5213174
5,1.1142409,-1.5145826
7,-1.4188172,-0.9210767
4,0.8273748,1.0489667
2,1.2549959,-0.2569633
7,-2.4715973,1.6777425
0,-0.719856,1.5467235
3,-1.470846,-1.3220751
0,1.1891586,-1.7016891
4,-2.4279664,0.6923766
1,-3.4853954,-0.2079065
1,-1.8641048,0.5593176
7,0.3900718,3.3516157
9,-0.1031757,3.5118806
1,0.1741058,-2.1660002
1,-1.1487223,2.1672325
8,-2.8137097,1.4196931
5,-1.7706603,-0.3657271
7,0.2660668,-2.3386357
5,0.0794122,3.5888164
0,1.3414505,-0.1630853
6,-0.2855,-2.1751689
6,-0.2437833,0.088398
0,-2.3921947,-0.177426
4,-2.0315209,0.5118313
1,0.6534897,-2.1902571
2,-0.3067708,3.2179057
3,-2.9716863,1.9920185
4,-1.5724891,1.1962673
4,-3.0976944,1.6737027
6,-0.0755249,-2.0868811
8,0.6971701,-2.1231743
0,0.4098956,3.4180334
9,-0.8693195,1.0493599
5,-2.4328153,-0.3548187
8,-1.6174276,-1.2697862
7,-2.346202,1.4612942
0,-0.1221945,-1.2188319
3,-0.905322,-1.3361805
5,-0.5868305,2.2782851
4,-0.5025271,-0.6014196
5,-0.1215775,-1.7049899
9,0.5171734,-2.0948327
6,-3.5789659,-0.3232462
7,-2.1276716,-0.723331
1,-0.0478959,3.6184436
9,0.13814,-1.4662473
6,-1.7459622,0.6451372
1,-1.7992744,0.5015326
3,0.0217948,-0.0575441
8,-2.168506,2.2713504
3,-2.9047521,0.1136172
9,0.2013569,-0.5227628
1,-1.4371788,1.8936386
2,-0.995977,2.2977311
7,0.9889911,-1.8668524
7,-2.4084865,1.5586664
7,-1.7462133,-0.3877752
0,-0.0307208,3.9318903
2,-2.8973691,-0.3968682
3,0.0199435,3.7005199
1,-0.0549994,3.7352809
1,-1.3610634,-0.7963097
4,0.1604072,-1.2418221
2,1.1635881,-0.5317535
5,-2.9611642,1.0984009
6,-0.0707288,3.7420814
0,0.295442,0.1718755
9,-1.8372144,-0.8132041
6,-0.0135693,3.5662769
2,-2.7311441,-0.4889771
8,-2.7305929,0.7058698
9,1.6212879,-1.2189503
2,0.0384549,-2.433064
3,0.6922147,-2.1628101
3,-2.0629878,0.3572798
6,-0.0498884,-1.6169663
9,0.3577006,-1.1790025
1,0.2640307,-1.1393777
4,0.3728688,-0.8238141
3,0.1574849,-1.9641722
3,-2.9219242,1.7007937
0,-0.1034864,1.9837873
7,-2.7345105,-0.2090208
7,-2.7388413,-1.0187214
1,-0.3552962,-1.018622
7,-0.2378035,-2.0713463
7,0.1807005,3.7488438
3,-0.8283581,1.0744414
6,-0.5111968,2.4330491
4,-2.8929626,-0.8548165
9,1.3001089,-0.1657758
5,-2.0512569,-1.5030799
4,-1.2639305,-0.5123928
4,1.7404607,0.2163819
2,-1.0299689,-1.7888505
7,-1.8087437,0.0150246
9,-3.3769022,-0.5084332
0,0.0255221,-1.5701266
9,1.2532364,1.217221
8,-1.3184113,-0.624109
4,-2.7061753,-1.3337557
4,0.3660601,-1.3424933
9,-0.3194071,1.456244
1,0.6257512,-2.101505
2,1.1879852,-0.6946128
4,-2.7226658,1.5829273
9,-3.0700895,-1.2037742
3,-0.9158599,-0.3547753
0,0.3306689,3.3508534
4,0.1316409,-2.154657
1,0.8912166,-0.3541598
6,-1.5395945,1.5982172
2,-0.874897,2.2211056
6,-1.229814,-0.2819778
3,0.5701586,-1.9139843
7,-3.2388885,-0.2967377
4,-0.6071419,1.1242049
2,-0.3060206,0.6734024
6,-1.0996228,-0.4666258
6,-0.1386331,-1.1798886
7,1.1253584,0.0022018
1,-0.324294,1.4510876
8,1.3063914,-0.6762373
9,-1.515431,0.5939845
0,0.0523516,-2.3530222
4,-1.9492993,1.5841472
1,-2.0000988,0.4948744
4,-0.0438413,-0.8970256
2,-3.1454823,0.5015213
1,1.1432768,1.9942738
3,0.9869446,-1.7619401
6,-0.2436947,0.2286286
4,0.6165917,-1.3651248
6,1.3840012,-1.3273963
7,-0.7833434,-0.3118382
5,-3.0496386,-1.382397
8,1.2765599,2.786246
7,-0.0134216,3.8101909
0,-1.0120257,1.6606361
5,1.6392307,-1.0504547
1,-2.4316089,1.6393924
4,0.8820236,0.5806414
2,-0.8129478,-1.9169439
8,0.3284765,-2.4195319
4,-0.3227539,0.9500628
7,-0.7647463,1.0187569
7,-2.8272996,-0.3436642
3,0.3251365,-2.095838
8,0.9729484,2.3586944
4,-0.2978885,0.9633784
9,0.5704218,-0.0435589
5,0.1137982,3.6209505
8,-1.9451475,1.0943832
6,-0.8989595,2.2853771
7,-3.1783495,1.4871999
3,-0.5131656,1.1607031
4,0.1402634,3.7375287
6,-1.8631981,0.7875706
7,-1.5925945,1.7398413
1,-3.5438829,-0.6384203
7,-2.84015,1.928346
4,-0.8856764,-0.3218077
3,0.5391818,1.833306
3,0.2243978,3.590984
9,-1.0660049,-0.1077358
8,0.3504645,-1.4495011
8,0.0470947,-2.5036066
1,-1.0834667,0.4100837
8,-3.1104839,1.655906
6,-0.737719,2.3115672
3,-0.4369571,1.6527405
1,1.8132927,0.4088065
1,-1.1366026,1.2618234
3,-1.770139,-0.7476486
5,-1.8481481,0.8674968
2,0.4754825,-2.24143
8,-0.7782179,2.1738845
4,-0.1279851,3.218749
2,0.7011534,-1.1803817
9,-3.1648145,1.0565495
7,-0.4139906,1.1913578
1,1.218279,2.4215549
4,-0.8996981,-0.3614287
8,0.4149774,2.5198231
2,0.9327235,-0.5902247
9,-2.4246536,1.2972668
6,-0.1988318,1.6135928
4,-0.2611558,-1.1880817
1,1.2491913,-1.7649114
3,-0.68563,2.7244793
4,-0.2709461,-1.5453299
2,-0.8605311,0.5597816
5,0.8412505,-1.9813123
2,0.1193164,-2.162908
5,-2.2463227,-0.8847184
6,-2.7046588,-0.4676223
8,-1.4351734,0.9962474
0,-2.4087183,1.4032928
6,-0.3015649,1.1455866
2,-2.6018544,0.9803149
4,0.896735,2.6959934
9,-2.177125,1.7013931
4,1.7259597,-1.1731512
9,-0.5500972,-0.5250602
4,1.4164111,0.6670163
5,-0.0185899,3.8281911
1,-1.7098085,-0.6677954
5,-1.4059577,0.7973379
8,-0.8421719,-1.8618919
4,-0.6864022,0.7865726
7,-3.2913566,1.252759
9,-0.5514404,3.1037827
5,1.0019171,-0.2330951
9,-1.3014234,0.399068
5,-0.1333453,-2.0216709
9,0.1626923,-2.0144739
1,0.195911,-1.0353332
5,-3.2136051,-0.2439905
8,-2.4121295,1.1681943
3,-0.9600576,-0.3674786
9,0.9115967,0.0106067
9,-0.2457868,-0.6705814
1,-0.0472655,3.4303638
8,0.8793153,-0.8143163
3,-0.9499138,0.466961
8,1.1637912,-0.7628283
6,0.2819356,3.2054277
5,-2.2502248,-1.0686217
2,-2.7625105,1.4650398
7,-0.3838304,0.8929963
2,-0.843857,0.5957748
7,1.0472397,0.3375081
6,0.2238806,-2.0020323
0,-1.9511678,2.0109216
9,-3.2797817,-0.7651408
7,-2.4105237,0.8169023
9,-1.9042489,-1.6534493
4,-1.6188804,-0.3908231
6,0.2223804,-1.1377044
0,1.2515758,2.1641107
5,-1.4359073,-1.7665064
3,-0.7898766,0.0147662
5,0.9806,-0.2209871
7,-3.4386762,-0.3328433
3,-1.5455805,2.4024674
9,-1.165527,-1.7630606
3,-1.8925095,0.0600649
6,-2.7644291,-0.2824176
8,0.0680516,-2.2678161
3,-1.2069014,0.2390192
1,-3.4737645,-0.0541082
7,-3.1229172,0.7181636
6,0.0891347,3.550287
5,0.9476371,-0.7427002
5,-3.3842006,-0.174222
7,-0.1012354,-0.9682029
6,-3.2603352,-0.8036582
5,0.3402762,-2.431222
8,0.269602,-1.0920611
2,-0.0880733,-1.7687154
1,0.2130097,-2.0535277
7,0.3621823,3.2050858
9,-2.8512497,0.0861458
2,-1.2885798,2.2433543
7,-3.2270195,-1.3288403
3,-1.4912735,0.2727846
6,-1.1657058,-0.4283536
7,-2.0378622,0.1869969
8,-0.8468292,2.5153272
5,-0.1501937,3.5976568
3,-1.4803382,0.4075387
7,-2.7577248,-1.0706345
7,-0.0287623,3.6070884
8,-3.260248,-1.1768856
4,-0.2537125,3.3792762
0,-3.2506675,1.1682139
7,1.4851774,-0.9979966
3,1.077836,-0.6330532
0,-0.2387634,3.4818392
6,1.755973,0.0874438
3,-0.2499645,3.4643245
9,-3.0707465,1.402491
7,-1.4105649,-1.5444567
1,-3.5005747,-0.8592162
9,0.3647397,3.3470905
5,-2.7253128,1.2550746
3,0.0606953,-1.0716634
6,-2.8731355,-0.22182
0,1.1177303,2.3329196
9,0.1149109,3.5920599
2,-1.858862,1.3113475
8,-2.6404638,-0.6102687
0,0.4094038,-1.1087056
9,0.7637851,0.8343815
1,-0.7521101,1.7136832
6,-2.0212512,-1.018158
0,-3.4059841,0.139113
0,0.8568728,-2.0861623
1,-0.8637529,-0.3582371
9,-2.3433095,2.1739174
0,-0.5099383,2.7783933
0,-0.5886763,-0.4660938
4,0.3911024,-0.77815
2,-2.8350077,-0.8181947
1,-1.0102359,-1.6768322
7,0.1928355,-1.2775892
0,-2.8876536,-0.6001827
3,1.3119865,-1.3597548
4,0.2078933,-1.7852627
4,-0.6894666,-0.0387698
7,-2.0620588,-0.8038182
5,-0.8597647,-0.3103816
9,-1.6165134,0.7782324
8,1.4891587,-1.4129487
2,0.8292964,-1.8719049
0,-2.4950963,-0.2125817
0,-0.2721346,3.3469253
8,-0.1767762,-1.1850671
6,-0.1746284,2.2966225
2,-1.4694831,-0.3152965
2,1.6304919,-0.825754
7,-2.9438798,0.1058232
6,1.6278229,-0.9233949
1,-0.3612659,2.0715261
2,-0.1439107,0.3920495
9,-0.5275414,-2.0333993
2,-1.4979029,1.1415087
6,-2.8334993,1.9317151
9,-1.810138,1.6302184
7,-0.5097638,2.462147
9,0.9238342,-0.3651533
5,0.3807925,-1.1457354
0,-0.7712675,0.3827209
8,-0.5083875,3.296998
1,-0.7617326,1.1836784
5,-3.5472638,-0.5582403
2,1.0831751,-0.0401466
4,-0.7506602,0.1505421
3,1.0163063,-1.9647824
9,-2.0304429,2.1929064
4,-0.9723897,1.2681298
7,-1.2922995,-0.0163615
5,-0.9140282,-1.9852473
6,1.1693422,2.2992052
6,0.9095325,2.2752758
7,-2.6042074,-1.1139671
7,1.5445955,0.5044648
6,1.1104289,1.9235046
8,-2.4770943,1.4570599
5,-1.5254315,0.0507962
9,0.4721339,1.4055496
7,-2.913902,1.7474079
0,-2.5150146,1.7205652
6,1.2462622,-1.1740614
1,-2.0384329,1.5726559
9,-1.0437903,1.3113847
2,0.7102945,1.1847245
3,-0.5931299,-0.0265472
3,-1.6383402,-1.5175859
5,1.1726707,0.3116646
4,-3.4072062,-1.3591167
3,0.0373054,0.4382233
5,-1.6955683,-0.2230014
8,1.7384348,0.3311714
6,-2.0617489,0.6907569
3,0.6335006,1.0705515
7,1.727039,0.1307803
2,-2.2418887,-0.1727935
8,-0.0211116,1.5833432
4,-1.4452204,0.6860212
9,-1.9714155,2.4633824
5,-3.0070881,-0.1726794
0,-1.9435694,0.1557697
2,0.1186922,3.4949379
1,0.8132005,2.3429187
4,1.2126425,-1.4612663
2,-2.5366482,-0.0586579
4,-0.6500837,2.2163204
3,-2.6207529,-0.5553996
1,0.1429821,-2.0584471
7,1.0700802,2.0765589
1,0.8148011,-1.7274306
8,-1.7942801,0.0368075
0,-1.4527486,-1.7647881
9,-3.1198698,1.47001
6,-2.7550491,0.6145467
8,1.4347938,-1.0168454
1,-0.6327096,-2.1701234
9,1.0667221,-0.0707715
4,0.4260137,-1.5518269
4,-0.1414961,3.6817581
9,-0.8457519,1.6667383
1,-0.9286003,-0.4097808
8,1.2149314,-0.252188
9,-0.1076338,-2.3903669
6,-2.3017924,2.1201464
5,-3.0469087,1.761405
5,-1.3221999,1.307746
3,-1.0046159,1.9056848
3,-1.9265673,0.1766912
0,1.1643209,-0.1887183
1,-2.5249716,-0.7224843
4,-0.829376,-0.6835454
3,-0.7717632,1.0797629
8,-1.992933,0.9716957
3,-0.2388838,1.709656
4,-3.0179784,1.8291978
2,-1.4278792,-0.5562745
0,1.5091706,-1.553272
7,-3.3450636,-1.19572
5,-2.0857215,0.2325924
5,-0.8936614,-1.5041863
1,0.4609196,-1.2416111
8,-3.3480099,-1.3135483
5,0.7276966,3.2137737
3,-1.8670886,-0.4555982
4,-1.3365438,1.87481
6,-1.8100302,-1.3642693
0,1.1186293,-1.8294583
5,0.2759462,-2.2093299
7,-0.5550293,-0.9636246
2,-1.3168321,-0.0138787
6,-2.072868,1.9783074
6,-1.8743934,0.8371046
0,0.8720091,-0.2572299
1,1.4262653,-0.2432787
1,0.2307635,3.4401828
4,0.8151805,2.7409855
7,-0.4573336,2.1639454
9,-0.6240814,-1.0578075
0,0.8776453,-1.9882539
0,-1.6349191,1.6509607
6,0.4750701,-2.1527763
6,0.9545814,-0.5305913
8,-1.59462,1.3143508
6,-2.9373766,0.8995567
9,1.2581263,-0.1443414
4,-2.2944154,1.1366867
5,-0.7360194,1.0829715
2,0.1010678,-1.1356218
4,-1.249178,-0.1504446
0,-1.9201833,2.2617721
7,0.4092744,0.3013191
5,1.0797683,2.5848419
6,-0.6127458,1.2438255
5,0.7829837,-0.386432
0,-0.1979019,3.605711
9,1.1489095,2.4672802
8,0.6690366,-0.8853998
6,-0.3372145,1.2330348
1,1.3599201,-1.3059982
9,1.7180569,0.0627499
7,-3.2279992,-0.5749471
5,-3.59148,-0.2494474
7,-2.8253753,0.6221763
5,-2.2865656,2.0128267
1,-1.5278498,0.2584531
1,-1.2436829,-0.6593101
3,-1.9591217,2.3969895
0,-1.5400048,0.9849204
2,-1.2972933,-1.6319918
0,-0.2186728,1.9263028
3,-0.688852,-1.8594923
8,-1.6865212,2.557423
1,-1.7458641,1.6048771
6,0.2963811,-1.8348988
4,0.7486378,2.7496873
6,-3.1687666,1.5098529
2,0.4492248,3.2330251
6,1.2032043,2.1169025
4,-3.1563039,-1.4354257
8,-2.5169699,-1.4035944
8,-1.8290456,2.4177012
1,-0.6051861,-1.9432947
4,-2.8177757,-0.415214
4,-3.3006412,-0.6222651
7,1.2445011,-1.4988511
1,0.2598868,3.5691756
2,0.7086878,-0.4967574
2,-0.6100822,-2.4472983
3,0.8551771,-1.939811
9,-2.5230408,1.8850063
6,-0.2028833,-2.0645762
4,-0.7733437,2.9954007
9,-1.7637222,0.5806653
5,-1.0071955,1.1216643
6,-0.5882686,-2.0030286
2,-0.0595715,-1.7838419
3,0.5247115,0.0175532
9,0.3902827,-1.1355676
2,0.2058378,-1.0450679
6,-3.2487203,1.6138385
2,-1.8601217,1.862563
7,0.1495061,3.4981021
4,-0.3868316,-1.4749471
3,-2.6136785,0.8839559
6,-3.3112457,-0.2924814
4,-0.9085362,2.1725212
9,0.0823653,3.7764104
7,-1.8738846,0.9805526
0,-1.1099542,1.8398187
2,0.7393002,2.6341834
2,0.2882155,-2.4590425
9,-1.6603199,-1.8077888
5,-0.5954763,-0.5682338
4,-2.7398167,-0.2557909
5,-3.1338898,0.7714869
0,0.0579294,3.7014216
1,-2.0290122,2.157975
4,-0.0369953,-0.8222463
3,-0.7348369,-1.992222
6,0.2025111,3.4239354
3,-3.1518621,1.5548206
2,-2.8861008,-0.5367098
9,-2.9978078,0.5174012
7,0.1364622,-0.3701169
5,-1.6113708,-0.8695098
3,-2.8827314,-0.4957054
7,-0.1871163,0.7393711
0,-1.4497375,-1.8169604
9,-2.8680099,1.0238863
5,-2.8441119,0.3124644
8,1.4997711,-1.1822614
3,-1.6149316,0.5525885
2,-0.8324139,1.6193075
0,0.0169869,3.6746496
1,-1.5825564,-1.7560035
8,-1.2717363,-0.1437941
3,-2.9888171,0.2399534
0,-0.815351,0.7189035
1,0.1035593,3.8488911
2,-2.9796074,0.8958513
3,-1.7663298,0.7283175
4,-0.061661,-0.8138204
0,-0.9380762,1.4575532
0,-2.6016396,0.4833625
1,0.6693216,2.4924343
7,-1.3596536,-1.4833207
2,0.0697912,3.752605
9,-1.4272431,0.8890132
3,-1.4748714,-1.8033647
9,-0.0121229,3.8619748
4,-1.5168299,2.0374649
2,-0.2415008,-0.1497771
5,0.1955914,-2.0802447
8,-3.3603816,-0.2921548
6,-0.3213932,1.8464632
7,-2.9559226,0.6847345
7,-0.187938,-1.6444984
9,-1.403982,0.8206744
8,-1.4816871,1.8408067
9,-3.1736168,1.0285025
9,-0.3557766,-1.5942871
2,-1.2351267,0.1322334
0,1.0223747,-0.6026356
0,0.2784042,3.5620868
1,-3.2931922,-1.1716252
4,-2.5408699,2.1167769
2,-0.5292307,2.1832175
4,-1.6552095,-1.574524
3,0.7774763,-0.2008179
9,0.9031399,0.5572058
4,-3.2323135,1.5922638
3,-2.3677382,0.932522
5,-1.8087434,1.4686449
7,-1.1822844,-1.758803
6,-2.9387108,1.8620723
5,1.2697688,0.6733287
7,-0.0099584,-1.9035067
1,-2.9060253,1.3356978
8,-2.962114,-0.2378078
6,-1.4282681,-1.5059809
9,-1.684205,-1.2297411
3,-2.1297479,1.9979804
0,0.0503536,-1.2528251
4,-1.1197301,2.2764127
1,-2.3055444,1.6209616
2,-2.2643057,1.6304682
2,-0.2114131,-1.9692876
5,0.4135162,-0.5512278
3,-2.467418,2.1038996
7,-1.9578833,-0.9585639
4,-0.5719112,2.7873362
1,-3.1437362,-0.325231
7,-0.1570456,-2.2497915
7,0.1147278,-0.2645307
8,0.859417,1.8527784
1,-1.1788032,1.5237319
9,0.8715692,-0.8609412
2,-0.1453225,-2.2660864
3,-0.4883228,-0.653862
2,-0.9729878,-0.5735889
4,0.7086325,-0.5634209
0,0.5872726,1.7276264
1,1.0577745,0.4353387
8,1.0228981,-0.6779646
4,-0.0783333,-1.5127354
3,0.5312093,-2.0530583
6,-1.9704792,1.1030927
5,-3.2919112,-0.1374429
6,0.2765203,3.3761384
4,-3.1071336,1.6148789
7,-1.1379096,2.0953823
9,-0.8230538,1.2416418
3,-3.4814784,-0.0880665
1,1.2316871,0.9797855
3,0.074485,3.746266
0,-0.9850231,0.5326464
2,-2.6731457,1.0150161
1,0.5278149,-0.7553703
1,-1.6498347,0.4685482
0,-1.4737961,2.3634981
9,-0.0437629,-0.9826245
9,0.8132367,0.5432169
4,-2.3378109,1.3864511
6,-0.5418287,0.3290421
7,-1.9521102,-0.9623459
6,1.1454618,2.0798362
3,-0.9524203,-1.6300944
5,1.6503502,-0.3905532
5,-1.3858132,-0.9340519
4,-2.6290124,0.2613176
4,-0.1648905,3.3804605
6,1.6177339,0.1955021
9,-1.5923603,-1.2377881
1,0.07203,1.8090649
1,-2.4841416,-0.3252502
3,-2.7017995,-1.4218332
1,-0.8713162,0.7644543
1,1.1519727,0.1523838
0,-0.4387009,-1.5546212
5,-3.2455084,-0.3783669
1,-1.2850902,0.2061687
4,0.098618,3.4959426
4,-2.2940775,-0.2752406
6,0.7157931,-0.9711475
6,0.2299058,3.5622449
6,-3.2580878,1.5995625
0,-1.8581719,-1.5885871
1,0.6473466,2.6757151
2,-3.0029226,0.8510785
0,-1.9326197,1.6269315
8,0.0834282,1.4930232
2,-2.8431647,0.9318005
2,-1.8276558,1.9926474
1,-2.5747357,1.997362
1,0.9048274,-0.1000047
3,-3.5825119,-0.2468165
7,-2.5151261,0.8717624
9,-1.0159809,-1.8048777
5,0.8748355,2.3726025
3,-0.0287656,-1.7031271
0,0.6943666,-0.5176615
2,-2.2101303,0.9374431
0,-0.3272991,-1.4228452
6,-1.6631019,-0.0579801
2,-2.9861088,1.1186366
9,-1.6453485,-0.8937109
0,0.7940806,-0.4477909
7,1.0229507,-0.02109
6,-1.8338758,-1.0034535
9,1.0006092,-0.372065
9,-1.1969438,-1.7310962
1,0.1134019,-2.3996984
2,-2.8419672,0.8256912
9,-3.5339876,-0.0529808
3,-1.5063212,0.5080692
4,0.2653611,-1.6046762
7,0.7629588,-0.0166807
9,-1.4550943,-1.5583272
6,0.2872041,-1.7245448
0,0.1300448,3.6875093
9,-1.3206079,1.2277496
4,-2.8725362,0.6216167
8,-2.1542283,1.7707932
7,-1.1827737,-0.4871815
7,-2.8910417,0.9047265
9,-0.2446615,-1.6915365
8,-0.7229611,-0.0902516
6,-1.6693545,1.4231342
9,-1.0340119,0.0879861
5,-0.2575533,-1.0863484
2,-0.9324936,0.3196448
2,0.067416,-2.1247222
2,0.3246426,3.7604428
3,-0.1067536,-1.7118144
9,-2.0044724,0.3911559
8,-3.295254,1.3637908
8,0.95944,-0.7674085
8,-2.7762353,1.0029116
6,1.0225455,2.3460811
4,0.4366193,-0.7127308
4,0.3022952,-1.0158736
4,0.1740086,3.56435
4,1.0328016,0.5624864
2,-2.3745416,1.2525956
4,0.4940601,0.6215832
6,-3.111526,-0.7474314
0,0.9004024,2.3850575
7,-1.6341664,1.3387067
0,-1.7895008,0.0336909
7,-2.023359,-0.6205738
8,-1.0803715,1.5864521
2,-1.0266539,-0.9998615
0,-0.5277454,-0.689698
8,-1.4040218,1.0172364
8,0.5105815,1.1043959
3,-1.4005251,1.9013311
6,0.0981259,3.5375875
8,-0.6268451,0.0739161
6,-1.530082,1.0279802
6,-2.7978598,2.134395
8,-3.1220756,-0.4753955
6,-1.2174584,1.7233134
5,-1.7112759,1.2426221
1,-0.3149002,-2.0328048
1,-0.5097434,3.268838
8,-0.6127027,-2.1561722
7,-2.7545778,-0.934011
8,-2.2262223,1.2341904
3,0.8356978,-0.364373
6,1.1046919,2.4464016
8,-2.3247466,0.2614449
9,-0.8816023,0.1523394
5,-2.8323122,1.5708502
0,0.6330933,3.309518
0,-1.0370604,-1.6716091
0,-0.7905119,0.1781885
3,-2.7597396,0.1262125
2,-2.7719171,-0.2352579
6,-1.7149979,-0.6683665
6,-2.6714698,-0.1221276
7,-0.6118696,0.1116753
8,-0.5596082,0.3803913
3,1.1322253,0.0092952
5,-2.3757371,-1.3874427
1,-1.4673119,0.7126425
4,-1.7518046,1.0778667
3,-1.6853659,-0.2704156
5,-0.0877578,2.3906743
9,-0.9176605,-1.7307265
4,0.8280662,-1.6124956
5,-1.65075,-1.3605221
4,-0.2184252,1.6520792
1,-1.1958533,0.2972982
1,0.3013092,2.016062
5,-0.1097848,-2.0651428
4,1.5577354,-1.2090868
0,-2.5567191,-0.5849872
9,-0.9255685,1.2692724
7,-1.1172332,1.6593139
1,-2.3657501,2.0090322
2,-2.8058173,0.5480741
5,1.4895133,-1.0743847
7,1.1805586,-0.0311967
9,0.996183,2.2615811
4,-2.8380844,-1.2836853
0,-1.5841062,-0.909405
3,1.0818568,2.4325406
6,-1.2833186,-1.7033004
1,-0.2233613,-0.3827829
7,1.6988117,-0.6460872
7,1.0878778,-0.9077846
5,-0.2710017,-1.0738882
6,-2.8412609,1.7106678
3,-0.1666205,3.3774595
0,1.1937276,0.1464885
1,-1.450005,-1.7768072
1,0.9110138,2.5159842
4,-1.2924865,-1.7296268
2,-2.4342177,-0.1003776
4,1.3149744,-1.5978489
3,0.972515,-0.1120144
6,-1.7445385,-0.7212672
4,-0.7118141,0.7202429
7,-1.8556406,0.8274327
5,-1.8776219,1.5757391
7,-1.0135913,-0.0983519
6,-1.1739729,-0.6256154
9,0.5251242,-0.6871551
7,-0.9130263,0.8923959
2,0.1748547,2.1687367
8,-1.3031882,1.7921505
4,0.6040661,3.0688789
9,-0.828977,-1.3425008
8,0.0211736,3.8248761
0,-3.4217305,0.0625216
7,-0.9701796,-1.238452
1,-1.5676787,-0.6037251
1,-2.0713729,2.2919133
2,0.1286891,3.8977306
3,-0.0357294,3.8536171
3,-0.1635895,3.7291866
5,0.3112755,3.2200381
4,0.9535567,-1.638931
6,-1.1692145,0.5717601
5,-2.7119134,0.5977317
0,-0.4271126,2.6795111
6,-3.0617754,-0.2642462
3,-0.5552709,-1.7078169
7,0.9284771,-0.7879487
3,-1.2068956,2.2637612
8,-2.3042775,1.2895359
2,0.644609,-0.5412332
