x,y,cluster
-0.729051,4.43923,8
3.92743,2.40794,2
1.0796,6.96582,9
0.987474,6.54684,8
-1.48428,6.35835,12
4.98715,-4.13763,1
3.60942,1.46757,2
3.0133,-0.288015,3
3.12083,0.211374,2
-1.70611,1.77281,5
-0.905189,2.58894,13
-0.909023,6.2478,12
2.93986,0.761671,2
-2.27851,4.52853,11
-0.0904702,6.33389,9
-3.48333,4.19373,11
-3.67652,3.93155,11
-1.63658,7.23096,9
-1.32844,2.58353,11
-0.910869,6.30532,12
0.729229,6.92057,9
-0.891479,6.57312,9
2.13724,3.0316,8
-3.95271,1.99533,11
-1.3061,2.75809,8
0.84508,6.4799,9
-0.503891,3.56649,9
0.254246,6.65642,12
0.873372,5.84768,8
0.87522,5.47076,9
0.622347,6.04874,10
1.57862,5.62791,8
1.82415,3.68619,10
-0.414116,7.53552,12
0.973641,5.39018,10
0.287209,5.36051,5
0.239071,7.47733,12
2.01929,3.94419,10
1.81115,5.70759,9
1.54351,4.57673,10
1.50747,5.73796,10
1.76969,3.38307,10
1.96511,2.54402,8
1.47289,2.94001,10
1.82221,3.92139,10
-0.294976,6.01946,8
3.50777,-0.0798273,3
4.12206,0.539779,2
1.16517,7.02688,9
2.79856,4.25135,8
3.80362,0.0555214,2
0.781522,7.27181,9
2.2189,-1.76488,7
0.654158,-3.54275,7
-0.542794,4.87873,5
2.78641,-0.501059,3
-0.562168,-3.87437,4
1.08856,7.02347,9
-0.486808,-5.5775,4
0.0721992,7.53388,12
0.551159,7.25858,9
-0.0752548,-5.94424,7
2.68452,-0.66605,3
0.239775,-4.37217,4
-0.555378,-5.59685,7
-0.407132,1.40592,5
0.224244,-5.36706,7
-0.1076,-5.97894,4
-0.528419,-4.78485,4
-1.15519,1.30708,5
1.97071,0.472909,3
-1.42795,7.66685,9
3.28675,0.389814,3
1.04458,5.03639,10
-1.87857,2.63612,13
-0.883674,-4.54135,4
-0.474747,-3.08961,4
2.66076,3.17367,11
-1.28245,-5.15654,4
-1.22583,-4.61234,4
-1.00273,-4.97068,4
-0.0537756,-3.9597,4
0.761354,-2.4265,4
2.50777,2.97661,8
0.560549,-2.69813,4
0.163282,4.36906,8
-0.102249,-4.00361,4
0.525413,-3.88457,4
4.15396,-4.27931,1
4.70764,-3.07577,1
1.45868,0.758592,8
0.0972021,-3.5604,7
-0.694385,-4.54095,4
5.51231,-3.61307,1
3.99916,-2.61453,1
-1.80744,3.29633,13
4.41234,0.784273,2
1.44506,-1.39443,6
4.02228,-2.43058,1
-1.27869,7.10947,12
1.28179,6.15487,9
-2.02803,2.84404,13
-1.10432,5.21331,12
0.748132,-0.633294,3
-2.18164,2.32256,2
4.12087,-3.75705,1
1.10514,-1.89416,7
-1.00121,-4.45511,7
-0.432147,-4.34908,4
3.40861,2.47554,2
3.70787,0.113424,2
3.64175,-2.59949,1
-1.47492,-5.54812,4
3.65924,-2.35067,1
3.87125,-3.69854,1
4.474,0.97912,2
3.5562,0.798178,2
4.578,-3.31626,1
3.89404,-2.48006,1
-2.07226,2.88694,13
-1.71189,2.08842,13
2.37463,-0.220392,3
3.14684,2.33132,2
-1.38511,-4.55331,4
-0.0610266,5.26267,8
0.587725,-4.16001,4
0.758435,-3.32244,4
5.07781,-3.89174,1
1.17902,-3.5106,7
0.233521,-4.28816,7
-0.36935,6.69024,12
0.160441,-5.68673,7
0.0699829,-4.98418,4
-1.62505,7.12826,9
-1.38736,2.70713,13
-1.11233,7.31872,12
-0.95741,6.16405,12
-0.3518,6.86934,9
-0.538887,-2.77244,4
5.25559,-3.79316,1
4.04737,1.65719,2
-0.842173,4.81275,9
1.93923,4.61267,10
-1.56676,7.26917,9
-0.35837,3.64293,5
-0.56759,4.70546,5
-0.961227,6.68938,9
-3.33128,3.93332,11
-3.21129,2.97793,11
-3.04817,3.96024,11
3.43724,1.79019,2
-3.21481,3.03968,11
-3.97624,2.04507,11
-1.39326,2.49602,5
-1.64335,7.06512,9
-0.329628,2.38916,5
-1.08708,6.56621,12
-0.868976,5.0458,5
-4.13328,3.35134,11
0.884806,4.65659,10
-1.50472,6.79061,9
-1.66168,7.00936,9
-3.96191,2.05799,11
-3.63386,2.38626,3
-1.77448,2.38552,5
0.308386,3.82283,10
-0.649726,7.28931,9
-1.98182,0.994625,8
0.863612,1.48992,3
1.50342,4.36134,10
0.938075,6.28912,8
1.11296,1.70006,8
1.12745,5.45537,10
0.840408,6.9164,12
1.8745,4.92366,8
1.68797,3.20281,8
1.64281,5.91707,9
-0.740839,7.75638,9
-0.789086,7.32377,9
0.407275,4.40884,8
-0.128867,6.00673,12
4.39264,1.53532,2
2.31564,0.799792,2
2.65366,1.2838,3
3.20653,-0.581492,3
3.35739,-0.02713,3
0.0993858,-3.42209,7
3.28319,0.142191,3
4.4477,1.59105,2
4.05045,0.76361,3
1.22056,-1.58029,6
3.21399,1.98414,2
0.280133,-4.33941,4
0.925932,-3.77647,7
3.07982,-0.760636,3
-0.452742,7.52169,12
-0.269589,-5.31286,7
1.74833,3.67791,10
1.56331,2.53801,8
0.272405,-4.0009,4
0.219758,-4.06974,7
3.90918,1.38655,2
3.97523,0.479954,2
-0.580157,-5.79783,4
0.793518,-2.40746,4
-0.192397,-5.84271,4
-0.500773,-5.82258,4
-0.373147,5.03791,5
1.39292,2.37393,6
3.50124,0.89069,3
0.323922,-5.42388,4
-0.601068,-4.84236,4
0.388191,-4.77594,4
1.08664,-1.7929,6
-1.29283,7.07088,12
-1.46186,-5.35542,4
-1.51346,-5.2431,4
-0.132092,-3.91165,4
-1.36774,5.3245,8
-1.37684,-4.86796,4
-0.686431,-4.29663,4
-1.19366,6.5498,9
-0.848215,-4.16244,4
-1.21476,-4.17533,4
4.54292,1.24055,11
0.179494,-3.79105,4
0.456156,-3.99068,4
-1.02162,-4.39634,4
1.18841,-2.45802,6
0.962262,-4.88174,7
-0.950311,2.42167,11
2.5053,0.13295,11
3.53826,0.943515,2
0.533305,-3.73139,7
4.71176,-3.09867,1
3.89156,-3.49123,1
-0.185696,-4.95453,7
-0.963409,3.59993,8
-1.3795,-4.60876,4
-0.888596,6.52753,9
2.47069,-1.96848,2
-1.39612,7.46346,9
-1.94013,2.53908,13
0.627455,-5.54525,7
0.495263,-3.59584,7
2.65395,0.605499,2
-0.670016,1.23992,5
-1.44929,6.57098,9
-1.5913,6.71978,12
0.116644,6.6112,8
-0.908793,5.09062,5
3.14282,1.47513,2
-0.313228,6.51765,12
0.0376045,6.34346,12
4.67074,-3.40592,1
4.51978,1.33392,2
0.9237,-2.46266,4
3.85123,-3.30761,1
-0.103247,7.01566,12
1.25638,-2.89724,4
-0.776296,5.00678,8
2.98188,1.94552,2
0.471809,-4.27984,4
4.87649,-3.63996,1
3.92475,0.182339,3
3.37863,3.27717,11
-0.612731,4.85685,5
-1.08508,6.57544,12
-0.107479,4.73184,8
0.710049,5.98934,8
1.16703,5.5402,8
-0.370766,4.41594,9
-0.767395,3.3602,9
-0.313926,-5.09135,7
3.23874,-0.411448,3
1.48076,5.13409,10
0.879753,5.49192,10
4.1333,0.895408,2
5.00812,-3.62564,1
1.32508,2.60569,6
-0.465383,7.02034,12
0.822396,-4.2779,7
1.92972,-0.0363663,7
4.01946,1.05446,2
-1.31398,6.31012,8
3.50417,1.60904,2
-0.303369,5.5144,12
-0.0243642,6.66885,8
3.44112,1.12453,2
3.21674,-0.451297,3
3.46925,1.22743,2
4.00401,1.20053,2
3.5135,0.371976,11
4.23413,-3.75394,1
-1.76049,1.85633,2
2.57324,0.253751,3
3.01542,-0.842832,7
1.4676,4.19194,8
-3.49905,3.82539,11
-1.77498,2.34287,5
0.0996487,1.66059,5
-3.10545,5.00263,11
-1.74726,2.24968,5
-3.01962,4.45325,11
2.55349,1.14512,3
-3.86805,3.86147,11
-2.22189,6.26221,8
-3.86637,3.73368,11
1.56347,2.52616,3
-1.54092,1.87327,5
-3.65394,1.83109,11
-3.80193,2.00764,11
-1.50347,2.62917,8
-0.858852,5.73735,8
1.07477,1.69888,11
-3.84101,2.7988,11
-1.25503,6.8177,9
-0.737111,6.20289,9
-0.315704,6.02394,9
-1.41732,6.57862,8
-3.95426,1.89239,11
-1.5377,6.81517,9
-3.08324,4.60723,11
-4.14021,3.41599,11
-1.0539,6.8488,9
1.45258,5.90335,10
0.14754,3.34346,10
-0.462931,6.13536,9
-3.2791,4.20029,11
0.191648,4.41372,9
1.14018,6.71581,12
1.17109,3.71654,8
0.961069,5.76759,8
-0.909695,7.70115,12
0.728096,6.24707,8
1.5196,4.22711,10
1.19008,4.45495,10
-1.76317,1.15676,5
-0.0611179,5.81585,8
0.820463,6.52573,8
2.4207,4.38575,10
2.49208,4.50539,8
1.16686,5.39783,8
2.95462,1.64898,3
2.11667,-1.79644,7
1.49823,4.31568,10
0.0915277,-3.63282,7
-0.581574,-3.96522,4
2.36235,4.91268,10
3.35112,1.40767,2
-1.05492,7.48489,12
-0.230281,7.41712,9
-0.420102,-5.35359,4
-0.609243,-3.39823,4
-0.0838363,5.98296,12
3.6673,0.607961,2
3.97059,2.28224,3
1.20006,7.13855,9
3.98119,1.52237,3
3.80726,2.38739,3
1.49439,6.30581,9
0.220429,-4.28944,4
1.44465,2.92575,6
1.34342,6.18964,8
-0.989131,5.99055,12
0.0993553,-5.77324,4
-1.17596,-4.56552,4
-0.675632,-5.00266,4
2.60183,-0.850189,3
3.74419,1.38453,2
-0.122765,7.40731,12
1.18178,3.06133,10
0.190923,-2.95092,4
3.97769,0.160983,2
0.365358,-5.474,7
0.151226,-5.18213,7
0.666219,-2.28524,4
-0.369469,-5.7452,4
0.67677,-4.4127,4
0.205935,-3.06192,4
0.523617,-4.30838,7
-1.15575,-5.42175,4
-1.47547,-5.42175,4
3.39666,0.505461,2
2.7394,3.12811,3
0.400619,-4.16974,4
1.72492,2.70756,6
0.0371598,-4.40551,4
3.9433,-2.56208,1
-1.57744,-5.36768,4
4.7134,-3.44567,1
3.84146,0.000772594,2
-0.648135,6.48708,8
-1.5054,7.36869,12
-1.91641,3.29886,13
-0.345287,-5.43481,7
-0.444923,3.30165,8
-0.812454,6.54643,9
1.03767,-3.06143,7
0.214711,-5.39539,7
5.44594,-3.55655,1
-2.39677,2.5351,11
5.15006,-3.50294,1
1.74006,2.36668,10
0.336281,-2.72801,4
-2.05505,3.03647,13
-1.61638,-5.59774,4
0.765794,4.42808,8
1.25082,5.17976,10
0.988045,-2.61288,4
-0.849317,-4.00272,4
-0.280344,-5.48517,4
2.98166,2.17921,2
0.73895,-4.84619,4
-0.341735,4.51077,8
5.17859,-3.33384,1
-1.68741,1.53195,5
3.6971,1.60379,2
0.783746,-4.11083,4
5.06958,-3.62172,1
1.19741,-1.55819,4
2.33317,1.05818,2
1.50262,4.24173,9
5.19749,-3.49509,1
1.97713,4.78063,10
1.57001,4.99047,8
0.653862,4.89849,9
1.36196,6.17671,8
3.08109,2.2526,3
-0.969069,3.54107,8
0.742323,-2.52133,6
5.35781,-3.86575,1
-0.117519,-4.4669,4
4.353,1.39579,2
-0.357582,4.33903,12
-2.12427,2.65827,13
1.20406,-1.54008,6
-3.11232,5.06869,11
0.664882,6.03639,8
1.50912,-1.19094,2
4.89801,-3.34944,1
5.15865,-3.97552,1
-0.528686,6.86862,12
0.729317,6.69644,8
-0.197843,6.51979,9
3.48181,0.781466,2
-1.66883,2.58949,5
-3.05715,4.9088,11
-3.41085,4.27755,11
-3.14918,4.89875,11
-1.28569,1.61033,5
-1.2215,6.69491,9
-4.00248,3.62489,11
0.108934,1.79214,5
-1.58114,7.27043,9
-1.05694,2.44445,11
-1.65957,7.41955,9
-4.17909,3.37137,11
-3.09185,4.87332,11
0.561966,4.54583,12
-0.0619794,7.18386,12
-0.52114,7.07706,12
0.340714,6.96738,9
0.609406,3.97184,10
-3.20646,4.09761,11
0.289263,7.574,9
3.4612,2.73566,2
1.55722,5.36917,8
1.19301,5.80751,9
0.987357,3.57116,10
-0.250399,7.02041,12
1.20701,1.77961,7
1.98841,4.40216,10
2.078,4.32206,10
0.251816,4.61937,10
-0.210124,7.02036,9
1.46861,6.68864,12
4.12998,1.68274,2
0.102142,4.61393,8
1.09202,6.33847,12
1.45175,2.94151,10
4.29056,1.97182,2
0.246321,6.75881,9
0.130288,6.28874,12
3.53339,2.15102,2
4.39055,1.03629,2
3.20736,2.26212,2
0.23369,7.2542,12
2.72828,-0.777235,3
2.34123,-0.463734,3
2.22417,3.73174,10
-0.629081,-2.63305,5
0.00600226,7.35919,8
3.69421,0.443816,3
0.801357,-3.88642,7
2.96055,2.55992,2
3.74821,1.158,2
0.894617,6.21968,8
0.414494,6.9467,9
1.60976,0.665251,2
-0.174198,7.40293,12
-0.51513,-5.72979,4
4.12171,2.23135,3
3.40892,1.64287,3
2.73503,1.91274,3
5.57544,4.84699,11
3.69064,2.15228,3
0.619424,6.36504,12
1.01792,4.79733,10
-0.463838,-5.21176,4
3.13168,2.43261,2
3.78448,0.135991,3
-0.152864,-3.93916,7
-0.341494,1.73017,5
-0.291853,-5.86774,4
0.372846,-4.56017,7
-0.0282072,-5.06703,4
-0.744525,-3.71802,4
-1.54822,2.36441,13
-0.732929,5.99578,12
-0.798604,1.63739,7
-1.76555,7.48263,12
-0.311228,-5.23953,4
-0.763255,-5.25565,4
-1.48746,-5.41021,4
-0.436392,2.28077,5
-1.77129,7.133,12
-0.745093,-4.41348,4
3.20218,2.29446,2
0.144847,-5.41797,4
1.28792,-1.58161,6
0.196364,-4.82627,4
-0.621101,-4.7676,7
-1.43666,6.22166,8
-0.511575,4.83603,8
-1.44092,5.69677,8
0.383704,-2.33851,4
-0.50794,3.19099,8
-0.973808,-3.64158,4
-0.511005,-5.98436,4
-0.662965,-4.16978,4
-1.18466,2.30528,3
-0.396184,-1.31864,13
0.716187,5.65334,8
-1.86178,2.47443,13
3.14999,1.57851,3
0.992028,6.19059,8
-1.19175,6.94275,12
3.13366,3.56688,2
-0.828419,-4.56054,4
4.54258,-3.06843,1
5.04013,-3.285,1
4.59876,-3.34653,1
-0.121231,-5.71365,7
-0.190653,-4.31634,4
-0.334295,6.79723,8
4.42184,-4.33606,1
-1.83393,2.51794,13
0.606061,-4.64696,7
-0.108947,-3.94161,4
3.46565,0.556247,2
-0.648186,5.02226,9
-1.27913,2.75769,7
-2.1085,3.12327,13
-1.31938,2.3476,13
3.75933,2.39365,2
4.11346,-4.12338,1
0.717163,4.50172,8
-1.56645,-5.60625,4
5.10712,-3.21522,1
4.36766,-4.28939,1
0.879036,4.31454,8
-1.17791,-4.92843,4
-0.415987,-4.06207,4
4.11626,-3.61058,1
-0.880734,-5.00569,4
5.30357,-3.45627,1
-1.81291,3.56248,13
-0.861618,2.60833,5
5.18829,-3.50684,1
-3.93879,3.60593,11
-0.456733,2.91363,5
-1.30571,3.22115,2
0.439116,-4.89529,4
-0.307273,3.43552,5
2.57826,3.456,8
-1.56438,7.13099,12
0.0547106,1.75491,11
0.105808,-5.77346,4
-0.213754,1.37232,5
-0.0674425,7.65702,9
-1.17466,-4.42241,4
0.431857,-3.62824,7
-0.927312,3.00011,2
5.43748,-3.73768,1
0.855477,-3.98961,4
-1.49083,6.44747,12
4.30824,1.80159,2
1.74875,-2.21713,7
0.713071,-5.39567,7
-0.288165,-5.67036,4
-1.70823,1.69788,5
0.433481,4.15818,10
-3.19572,4.95084,11
-1.81565,1.12568,5
1.87446,4.21968,10
-3.20724,4.16243,11
-2.19087,6.05543,11
-3.17173,4.95575,11
1.79174,2.56971,2
-3.61253,3.86282,11
3.33586,1.36249,2
-1.91794,2.12138,5
-3.92889,1.94481,11
-4.0348,3.66136,11
-0.0148051,6.42059,9
-0.79588,5.05451,5
-3.97826,1.89161,11
-1.03298,1.24072,5
0.611031,4.6512,8
-0.309832,4.92089,9
-2.99819,4.59227,11
-3.64939,3.72672,11
-1.52986,6.64283,9
-3.32083,4.53033,11
-3.11957,4.31164,11
-4.06421,3.49775,11
-0.491623,4.74212,9
-1.4518,2.90765,13
-1.23034,6.30662,9
-0.70606,7.38982,9
-0.264624,0.660716,5
-4.02198,3.31815,11
0.816037,6.53516,9
-1.74594,2.4477,1
-1.12854,2.24148,8
-0.363346,5.6875,9
-0.436559,5.93281,9
2.70282,-0.649383,3
-0.320583,6.37118,12
1.44017,6.02517,8
1.08168,6.38551,9
0.512541,7.31961,9
1.59293,5.93539,10
0.0703022,5.24794,8
-0.0862937,5.31229,9
-1.38062,7.65659,12
-0.478833,5.96081,12
1.19731,6.72276,12
1.05512,4.99526,10
-1.27632,7.61692,12
3.50239,-0.172265,3
3.27923,3.1228,2
0.260298,4.44248,8
2.45121,1.94666,3
1.49935,3.21104,10
3.89175,0.739925,3
3.95676,0.968397,2
0.237807,-3.56275,7
1.60844,0.636803,7
0.685815,6.99039,9
2.33085,4.87943,8
-0.413892,-6.1067,4
-0.00106931,6.89869,12
-0.328802,0.931599,5
-0.323568,-4.24585,4
0.777023,-2.46084,4
0.134559,-3.83985,4
-2.28622,2.97251,13
3.85789,0.398283,3
0.212678,-4.09658,7
4.3955,1.56227,2
0.834753,-4.06818,7
-1.52669,-5.20806,7
0.0777595,-6.007,7
-0.00634146,-3.59056,7
-0.172412,-6.05166,7
-0.423407,-5.28228,4
-0.687078,6.86069,9
0.549601,-4.18779,7
0.0111539,-5.84882,4
-1.03251,-4.79768,4
0.0111086,-4.58736,7
0.170533,-5.71984,7
1.24029,1.30974,6
-0.878336,-4.34945,4
-0.593418,-3.3259,4
1.51642,4.16571,8
-0.614914,2.3563,5
-1.05108,-4.60847,4
-0.861015,2.60783,5
0.0724607,-5.85071,7
-1.83647,2.48929,13
5.50262,-3.49296,1
3.22022,0.0524364,3
-0.76245,-3.5501,4
3.8686,-3.62593,5
4.28637,-3.5762,1
-1.99608,2.61242,13
-1.54031,4.32185,9
-0.12438,3.91038,9
0.616177,-2.70018,4
-1.53743,6.6878,12
-1.46509,6.65087,9
-0.267611,6.83997,8
3.80678,-2.79151,1
0.987901,-3.33098,3
4.85358,-2.95485,1
-0.778436,-4.21781,7
-1.38026,-4.4939,4
4.50953,-3.54622,1
1.20847,-3.5888,4
1.98341,4.24447,10
1.62779,4.39092,8
5.0823,-4.00115,1
4.60948,-4.26173,1
2.4582,4.72814,8
-1.22573,-4.62751,4
5.15868,-3.60785,1
-0.131499,3.41992,5
-1.0243,2.085,5
5.18547,-3.74145,1
2.78849,4.03463,8
5.49968,-3.70695,1
-0.978424,-4.39228,4
0.488302,-4.36228,4
3.33491,2.02926,3
-1.50108,6.7474,12
-1.06726,-4.50459,4
-1.03611,7.32338,9
-0.931728,2.04914,5
-0.96228,1.27394,5
0.317064,6.97989,12
0.128584,-4.85307,7
1.60089,2.80529,6
-0.899967,7.65654,9
-0.926902,6.69185,12
-0.535548,6.85094,12
0.103036,-4.45017,4
1.08645,-3.73214,7
1.63513,4.12319,10
0.152395,6.96735,9
5.15771,-3.73422,1
0.653708,5.9765,12
-1.37354,2.47209,13
-1.79917,2.16857,5
3.21935,-0.48398,3
3.303,2.03533,2
-1.5814,6.41212,8
3.18523,2.77932,3
-3.1768,5.02095,11
1.47177,2.19972,8
1.82263,4.49155,10
5.06828,-4.07755,1
1.22887,5.65529,10
-0.579833,2.32664,5
-3.33333,3.97364,11
-2.37045,5.98003,8
-1.66664,2.138,5
0.709724,3.5805,8
-1.29167,1.58268,5
3.42437,2.13241,2
-1.29607,3.26641,2
3.03169,1.29251,2
2.8743,1.74839,2
-3.23134,2.91378,2
-4.01403,2.00338,11
-0.536441,6.14564,8
-2.23849,2.44096,11
-0.860194,5.31762,8
-3.10604,4.77829,11
-1.72943,2.7276,13
-0.83806,5.20463,9
-1.72819,7.15509,9
0.921829,6.38916,12
-0.935718,1.81952,5
-4.06315,2.18328,11
1.56383,3.95156,10
0.389992,6.61978,9
-1.8003,7.20934,12
-0.586702,6.9999,9
-2.0533,2.21818,11
1.50163,5.42565,11
0.753315,4.49224,8
-0.483298,7.3361,9
-0.115533,6.2746,8
2.27447,-1.27605,3
0.890272,1.67526,7
0.355192,6.46478,8
1.14135,1.69424,8
0.413869,7.41542,8
1.66793,6.05741,8
1.26628,6.72861,12
1.50792,4.58751,10
1.60224,5.52031,10
3.2101,2.03071,2
1.16205,7.0369,9
1.6801,4.09406,8
0.884385,5.47073,9
1.55561,6.37455,9
0.319912,7.66903,9
2.14218,1.95031,3
3.92103,1.87288,2
-0.154877,2.83612,5
4.16808,0.474338,2
3.23239,1.43489,3
1.75599,3.60836,10
3.70426,0.871158,2
-0.811951,4.77294,5
2.90969,0.256817,3
3.73318,1.74647,2
0.98678,-4.10128,7
3.10683,2.92648,3
2.34297,-1.71793,7
-0.042969,1.49104,5
4.03826,1.17703,3
3.62249,1.12155,2
0.272718,-3.72426,7
3.1039,-0.170673,3
4.24485,1.43544,2
4.44896,1.3835,2
2.71435,-0.497806,3
-0.45693,-4.8831,4
0.578598,-5.04488,7
4.37302,1.36859,2
1.17101,4.81348,8
1.07202,4.19556,10
4.08894,1.63515,3
-0.328226,-5.64309,4
2.12254,2.86595,8
4.3443,0.795465,2
0.866995,7.04891,9
-0.13751,-4.96499,4
0.308583,-4.47518,4
-0.0688491,-4.84277,4
-0.196786,-5.27499,4
1.06249,-3.38486,7
4.10741,1.15866,2
-0.101425,-5.17833,4
-0.00575573,-5.18132,7
3.4299,2.23306,3
-0.858463,7.49359,9
3.17886,0.0610684,3
0.378296,-4.61104,4
0.841059,-2.09386,4
1.27415,1.04765,6
0.0208482,6.98639,9
1.11388,-1.34636,6
3.75769,1.99509,2
-1.25912,-4.72131,7
4.13387,1.81717,2
-0.691498,5.93181,9
0.934586,-2.19997,4
-1.47975,-5.26757,4
1.61802,4.99158,8
-1.01572,-4.65208,4
3.79076,0.970632,2
1.02162,-1.91774,7
0.465578,-5.2845,4
-0.164067,-4.93214,7
0.889619,-2.39965,4
0.049913,-5.88145,7
-0.180691,4.52994,8
-0.383049,4.72019,8
-0.165884,-4.56293,4
-0.123454,-3.70196,4
0.0946672,6.89607,11
-0.863971,-4.6447,4
-1.41987,-5.25947,4
-0.78927,2.89371,2
0.376862,-4.67809,7
-1.52912,-4.87665,4
4.80009,-3.14269,1
3.45933,0.153508,3
0.0466142,-3.37504,7
-0.37807,0.865755,5
-0.199076,0.188723,3
3.91994,-3.19736,1
-1.47349,-5.28072,4
5.28997,-3.58037,1
3.82377,-3.27088,1
0.969015,-2.29787,7
1.52853,-0.551674,3
0.396598,5.98594,8
-0.175993,-3.45653,7
3.61223,-2.57619,1
-1.12668,2.69799,1
-0.42169,2.19526,5
-0.287403,5.56968,8
-1.54576,1.72604,5
5.10806,-3.57766,1
5.12315,-3.45945,1
-1.28448,7.44696,12
-0.401272,-3.97927,4
4.92324,-3.36567,1
2.75175,4.31421,8
-0.368685,6.92121,9
-0.822632,3.95043,5
2.24806,3.31267,11
-0.533427,2.02598,5
-0.611456,2.85509,8
-0.425658,7.35309,12
-0.557775,-3.19343,4
-0.703848,-3.76604,4
3.30419,2.26945,2
1.04596,-1.97216,4
0.226359,-5.1164,4
-1.88662,2.845,13
1.74819,3.38882,8
-0.059884,-5.83327,4
2.99037,2.44406,2
-0.574108,-4.70697,4
1.24958,-1.43119,6
-0.0486574,6.74714,9
-1.21787,-5.65352,4
5.2723,-3.86182,1
-1.7292,1.80528,5
2.91257,2.85209,8
3.11948,2.52576,2
4.66266,-4.28493,1
-1.30684,7.09901,9
3.18294,1.43476,2
-3.54515,4.35308,11
-3.15666,4.46278,11
-3.94294,3.74908,11
-1.00468,5.09621,5
2.95244,0.675125,2
-1.56186,6.48643,12
-1.48651,7.29794,9
-1.97019,2.09613,5
-1.76477,1.5624,5
-1.13502,7.0044,9
-0.346271,2.63681,5
-1.4145,2.72787,11
-0.391317,7.00691,9
-1.35891,3.70955,11
-1.75581,2.50359,13
0.663299,4.91986,2
-0.582467,6.08903,9
1.28613,-1.34152,7
-3.33635,4.18921,11
-4.02828,1.88358,11
-3.93659,3.82042,11
-1.52214,2.02592,8
-0.278768,4.0737,5
-3.35029,2.94979,11
4.16131,0.641915,2
1.25805,7.04555,9
2.12612,2.80148,8
0.76227,3.99625,10
1.07745,6.78954,8
1.23589,1.53451,7
1.22886,2.9824,10
1.52738,6.26179,12
1.60161,5.72527,10
0.44218,-2.15722,3
0.386507,5.96318,12
3.10997,0.938899,2
1.57572,2.0045,8
1.33157,3.92108,10
3.13248,0.200475,3
0.177812,7.63945,9
1.18479,1.44742,6
1.62556,3.02152,10
0.9248,6.98581,12
-0.157,4.92318,5
2.57267,-0.233092,3
0.612911,7.21892,9
1.72035,4.50823,10
0.493252,7.57522,12
-0.735488,6.46255,9
2.58105,4.54714,12
2.15893,-0.859752,7
3.78918,1.37853,3
-0.191406,6.64389,12
2.6804,-0.550772,7
4.33476,0.992093,3
-1.70574,1.1072,5
3.05661,2.78816,2
0.015493,5.74763,9
-0.524323,-2.79125,7
-0.750728,5.2201,9
-0.649489,-5.30643,7
-0.00924104,5.29614,9
0.257813,-5.52701,4
-0.00475139,-5.27662,4
-0.395416,-5.68352,4
1.32805,5.40895,10
0.283125,-3.8265,7
-0.611358,-5.71996,4
-1.6267,0.625032,5
2.48755,0.651562,3
-1.15935,-4.0555,7
-0.533568,-5.54799,4
-1.05195,-4.43895,7
0.558464,-4.90114,7
1.91674,3.97458,8
-0.750234,-2.68021,5
-1.39757,-5.09904,4
1.31214,2.12541,6
2.5448,-1.40125,2
-1.66428,1.92247,5
-1.71908,1.67126,5
-1.32113,2.5262,11
0.32612,3.92902,10
0.193592,-4.85824,4
-1.14586,-5.45364,4
-1.70953,6.84969,9
-1.32044,-5.23968,4
-1.06389,-5.25497,4
0.698563,-2.51097,7
-0.532309,1.12168,5
-1.37821,-5.09285,4
-1.34214,-4.57276,4
-0.463562,-5.99389,7
3.83623,-2.57575,1
-0.938888,6.65826,12
-1.70884,2.49422,13
1.5066,-1.07624,7
-0.441941,-4.0787,4
3.74,1.91907,2
4.49756,-3.39334,1
4.67094,-3.44924,1
-1.92222,2.42524,13
0.346341,4.86433,8
-1.98673,2.55007,13
-1.23842,-5.29652,4
4.65317,-3.14398,1
-0.716666,-4.31949,4
4.73604,-3.06759,1
-1.91201,2.14341,13
-0.486732,6.11344,9
4.40069,1.35603,2
2.69332,2.20813,5
0.340838,-3.77352,7
-0.967913,2.54099,1
0.234489,2.31225,2
0.526049,6.51951,8
2.89099,3.94,8
4.03246,-3.22512,1
4.22455,-3.65081,1
4.84183,-3.56924,1
1.38408,-3.1955,4
3.12869,0.699629,2
3.35599,1.03843,2
2.35225,3.16197,8
-1.26693,7.37646,12
0.0780403,1.75022,5
0.768649,-4.82269,4
-0.043721,-5.32078,4
3.79163,2.18287,3
0.527092,6.64166,12
5.17902,-3.71537,1
-1.77127,3.99694,8
0.0716831,3.36764,3
2.01556,2.67382,10
-2.04756,2.64457,13
-3.12204,5.02785,11
-0.632707,6.77024,9
-1.79795,2.91122,11
1.15797,-1.37748,7
2.6237,1.45849,3
3.3516,1.21762,2
-3.41702,4.01714,11
-3.30279,4.82535,11
0.282983,5.88258,8
-1.94329,6.53465,12
3.62281,2.77982,2
-3.77063,4.02201,11
1.77229,2.39575,10
-0.0559909,1.71463,5
-3.26011,2.97086,11
2.02589,3.96813,9
-3.8449,2.70654,11
2.96795,3.34387,8
-3.3084,2.87627,11
-1.1259,6.40074,9
-1.79436,2.50311,11
-0.966292,7.1864,9
-3.8995,2.00328,11
-0.536163,6.26201,9
-0.753023,6.19359,12
1.46259,5.58005,10
-2.90893,4.91748,8
0.432485,4.6586,10
-2.5625,5.12791,8
0.665667,4.16121,8
-0.757703,6.16154,9
-1.03288,7.05301,9
-0.36226,5.95357,12
0.277273,7.03072,12
4.4495,1.43963,2
