,x,y,z
6.33599999999992, 1.0000000, 111.0320000,-6.0533333
6.34799999999992, 1.0000000, 111.2400000,-6.0666667
6.35999999999992, 1.0000000, 111.4480000,-6.0800000
6.37199999999992, 1.0000000, 111.6560000,-6.0933333
6.38399999999992, 1.0000000, 111.8640000,-6.1066667
6.39599999999992, 1.0000000, 112.0720000,-6.1200000
6.40799999999992, 1.0000000, 112.2800000,-6.1333333
6.41999999999992, 1.0000000, 112.4880000,-6.1466667
6.43199999999992, 1.0000000, 112.6960000,-6.1600000
6.44399999999991, 1.0000000, 112.9040000,-6.1733333
6.45599999999991, 1.0000000, 113.1120000,-6.1866667
6.46799999999991, 1.0000000, 113.3200000,-6.2000000
6.47999999999991, 1.0000000, 113.5280000,-6.2133333
6.49199999999991, 1.0000000, 113.7360000,-6.2266667
6.50399999999991, 1.0000000, 113.9440000,-6.2400000
6.51599999999991, 1.0000000, 114.1520000,-6.2533333
6.52799999999991, 1.0000000, 114.3600000,-6.2666667
6.53999999999991, 1.0000000, 114.5680000,-6.2800000
6.55199999999991, 1.0000000, 114.7760000,-6.2933333
6.56399999999991, 1.0000000, 114.9840000,-6.3066667
6.57599999999991, 1.0000000, 115.1920000,-6.3200000
6.58799999999991, 1.0000000, 115.4000000,-6.3333333
6.59999999999991, 1.0000000, 115.6080000,-6.3466667
6.61199999999991, 1.0000000, 115.8160000,-6.3600000
6.62399999999991, 1.0000000, 116.0240000,-6.3733333
6.63599999999991, 1.0000000, 116.2320000,-6.3866667
6.64799999999991, 1.0000000, 116.4400000,-6.4000000
6.65999999999991, 1.0000000, 116.6480000,-6.4133333
6.67199999999991, 1.0000000, 116.8560000,-6.4266667
6.68399999999991, 1.0000000, 117.0640000,-6.4400000
6.69599999999991, 1.0000000, 117.2720000,-6.4533333
6.70799999999991, 1.0000000, 117.4800000,-6.4666667
6.7199999999999, 1.0000000, 117.6880000,-6.4800000
6.7319999999999, 1.0000000, 117.8960000,-6.4933333
6.7439999999999, 1.0000000, 118.1040000,-6.5066667
6.7559999999999, 1.0000000, 118.3120000,-6.5200000
6.7679999999999, 1.0000000, 118.5200000,-6.5333333
6.7799999999999, 1.0000000, 118.7280000,-6.5466667
6.7919999999999, 1.0000000, 118.9360000,-6.5600000
6.8039999999999, 1.0000000, 119.1440000,-6.5733333
6.8159999999999, 1.0000000, 119.3520000,-6.5866667
6.8279999999999, 1.0000000, 119.5600000,-6.6000000
6.8399999999999, 1.0000000, 119.7680000,-6.6133333
6.8519999999999, 1.0000000, 119.9760000,-6.6266667
6.8639999999999, 1.0000000, 120.1840000,-6.6400000
6.8759999999999, 1.0000000, 120.3920000,-6.6533333
6.8879999999999, 1.0000000, 120.6000000,-6.6666667
6.8999999999999, 1.0000000, 120.8080000,-6.6800000
6.9119999999999, 1.0000000, 121.0160000,-6.6933333
6.9239999999999, 1.0000000, 121.2240000,-6.7066667
6.9359999999999, 1.0000000, 121.4320000,-6.7200000
6.9479999999999, 1.0000000, 121.6400000,-6.7333333
6.9599999999999, 1.0000000, 121.8480000,-6.7466667
6.9719999999999, 1.0000000, 122.0560000,-6.7600000
6.9839999999999, 1.0000000, 122.2640000,-6.7733333
6.99599999999989, 1.0000000, 122.4720000,-6.7866667
7.00799999999989, 1.0000000, 122.6800000,-6.8000000
7.01999999999989, 1.0000000, 122.8880000,-6.8133333
7.03199999999989, 1.0000000, 123.0960000,-6.8266667
7.04399999999989, 1.0000000, 123.3040000,-6.8400000
7.05599999999989, 1.0000000, 123.5120000,-6.8533333
7.06799999999989, 1.0000000, 123.7200000,-6.8666667
7.07999999999989, 1.0000000, 123.9280000,-6.8800000
7.09199999999989, 1.0000000, 124.1360000,-6.8933333
7.10399999999989, 1.0000000, 124.3440000,-6.9066667
7.11599999999989, 1.0000000, 124.5520000,-6.9200000
7.12799999999989, 1.0000000, 124.7600000,-6.9333333
7.13999999999989, 1.0000000, 124.9680000,-6.9466667
7.15199999999989, 1.0000000, 125.1760000,-6.9600000
7.16399999999989, 1.0000000, 125.3840000,-6.9733333
7.17599999999989, 1.0000000, 125.5920000,-6.9866667
7.18799999999989, 1.0000000, 125.8000000,-7.0000000
7.19999999999989, 1.0000000, 126.0080000,-7.0133333
7.21199999999989, 1.0000000, 126.2160000,-7.0266667
7.22399999999989, 1.0000000, 126.4240000,-7.0400000
7.23599999999989, 1.0000000, 126.6320000,-7.0533333
7.24799999999989, 1.0000000, 126.8400000,-7.0666667
7.25999999999989, 1.0000000, 127.0480000,-7.0800000
7.27199999999988, 1.0000000, 127.2560000,-7.0933333
7.28399999999988, 1.0000000, 127.4640000,-7.1066667
7.29599999999988, 1.0000000, 127.6720000,-7.1200000
7.30799999999988, 1.0000000, 127.8800000,-7.1333333
7.31999999999988, 1.0000000, 128.0880000,-7.1466667
7.33199999999988, 1.0000000, 128.2960000,-7.1600000
7.34399999999988, 1.0000000, 128.5040000,-7.1733333
7.35599999999988, 1.0000000, 128.7120000,-7.1866667
7.36799999999988, 1.0000000, 128.9200000,-7.2000000
7.37999999999988, 1.0000000, 129.1280000,-7.2133333
7.39199999999988, 1.0000000, 129.3360000,-7.2266667
7.40399999999988, 1.0000000, 129.5440000,-7.2400000
7.41599999999988, 1.0000000, 129.7520000,-7.2533333
7.42799999999988, 1.0000000, 129.9600000,-7.2666667
7.43999999999988, 1.0000000, 130.1680000,-7.2800000
7.45199999999988, 1.0000000, 130.3760000,-7.2933333
7.46399999999988, 1.0000000, 130.5840000,-7.3066667
7.47599999999988, 1.0000000, 130.7920000,-7.3200000
7.48799999999988, 1.0000000, 131.0000000,-7.3333333
7.49999999999988, 1.0000000, 131.2080000,-7.3466667
7.51199999999988, 1.0000000, 131.4160000,-7.3600000
7.52399999999988, 1.0000000, 131.6240000,-7.3733333
7.53599999999988, 1.0000000, 131.8320000,-7.3866667
7.54799999999987, 1.0000000, 132.0400000,-7.4000000
7.55999999999987, 1.0000000, 132.2480000,-7.4133333
7.57199999999987, 1.0000000, 132.4560000,-7.4266667
7.58399999999987, 1.0000000, 132.6640000,-7.4400000
7.59599999999987, 1.0000000, 132.8720000,-7.4533333
7.60799999999987, 1.0000000, 133.0800000,-7.4666667
7.61999999999987, 1.0000000, 133.2880000,-7.4800000
7.63199999999987, 1.0000000, 133.4960000,-7.4933333
7.64399999999987, 1.0000000, 133.7040000,-7.5066667
7.65599999999987, 1.0000000, 133.9120000,-7.5200000
7.66799999999987, 1.0000000, 134.1200000,-7.5333333
7.67999999999987, 1.0000000, 134.3280000,-7.5466667
7.69199999999987, 1.0000000, 134.5360000,-7.5600000
7.70399999999987, 1.0000000, 134.7440000,-7.5733333
7.71599999999987, 1.0000000, 134.9520000,-7.5866667
7.72799999999987, 1.0000000, 135.1600000,-7.6000000
7.73999999999987, 1.0000000, 135.3680000,-7.6133333
7.75199999999987, 1.0000000, 135.5760000,-7.6266667
7.76399999999987, 1.0000000, 135.7840000,-7.6400000
7.77599999999987, 1.0000000, 135.9920000,-7.6533333
7.78799999999987, 1.0000000, 136.2000000,-7.6666667
7.79999999999987, 1.0000000, 136.4080000,-7.6800000
7.81199999999987, 1.0000000, 136.6160000,-7.6933333
7.82399999999986, 1.0000000, 136.8240000,-7.7066667
7.83599999999986, 1.0000000, 137.0320000,-7.7200000
7.84799999999986, 1.0000000, 137.2400000,-7.7333333
7.85999999999986, 1.0000000, 137.4480000,-7.7466667
7.87199999999986, 1.0000000, 137.6560000,-7.7600000
7.88399999999986, 1.0000000, 137.8640000,-7.7733333
7.89599999999986, 1.0000000, 138.0720000,-7.7866667
7.90799999999986, 1.0000000, 138.2800000,-7.8000000
7.91999999999986, 1.0000000, 138.4880000,-7.8133333
7.93199999999986, 1.0000000, 138.6960000,-7.8266667
7.94399999999986, 1.0000000, 138.9040000,-7.8400000
7.95599999999986, 1.0000000, 139.1120000,-7.8533333
7.96799999999986, 1.0000000, 139.3200000,-7.8666667
7.97999999999986, 1.0000000, 139.5280000,-7.8800000
7.99199999999986, 1.0000000, 139.7360000,-7.8933333
8.00399999999986, 1.0000000, 139.9440000,-7.9066667
8.01599999999986, 1.0000000, 140.1520000,-7.9200000
8.02799999999986, 1.0000000, 140.3600000,-7.9333333
8.03999999999986, 1.0000000, 140.5680000,-7.9466667
8.05199999999986, 1.0000000, 140.7760000,-7.9600000
8.06399999999986, 1.0000000, 140.9840000,-7.9733333
8.07599999999986, 1.0000000, 141.1920000,-7.9866667
8.08799999999986, 1.0000000, 141.4000000,-8.0000000
8.09999999999986, 1.0000000, 141.6080000,-8.0133333
8.11199999999986, 1.0000000, 141.8160000,-8.0266667
8.12399999999986, 1.0000000, 142.0240000,-8.0400000
8.13599999999986, 1.0000000, 142.2320000,-8.0533333
8.14799999999986, 1.0000000, 142.4400000,-8.0666667
8.15999999999987, 1.0000000, 142.6480000,-8.0800000
8.17199999999987, 1.0000000, 142.8560000,-8.0933333
8.18399999999987, 1.0000000, 143.0640000,-8.1066667
8.19599999999987, 1.0000000, 143.2720000,-8.1200000
8.20799999999987, 1.0000000, 143.4800000,-8.1333333
8.21999999999987, 1.0000000, 143.6880000,-8.1466667
8.23199999999987, 1.0000000, 143.8960000,-8.1600000
8.24399999999987, 1.0000000, 144.1040000,-8.1733333
8.25599999999987, 1.0000000, 144.3120000,-8.1866667
8.26799999999987, 1.0000000, 144.5200000,-8.2000000
8.27999999999987, 1.0000000, 144.7280000,-8.2133333
8.29199999999987, 1.0000000, 144.9360000,-8.2266667
8.30399999999987, 1.0000000, 145.1440000,-8.2400000
8.31599999999987, 1.0000000, 145.3520000,-8.2533333
8.32799999999987, 1.0000000, 145.5600000,-8.2666667
8.33999999999987, 1.0000000, 145.7680000,-8.2800000
8.35199999999987, 1.0000000, 145.9760000,-8.2933333
8.36399999999987, 1.0000000, 146.1840000,-8.3066667
8.37599999999987, 1.0000000, 146.3920000,-8.3200000
8.38799999999987, 1.0000000, 146.6000000,-8.3333333
8.39999999999987, 1.0000000, 146.8080000,-8.3466667
8.41199999999987, 1.0000000, 147.0160000,-8.3600000
8.42399999999988, 1.0000000, 147.2240000,-8.3733333
8.43599999999988, 1.0000000, 147.4320000,-8.3866667
8.44799999999988, 1.0000000, 147.6400000,-8.4000000
8.45999999999988, 1.0000000, 147.8480000,-8.4133333
8.47199999999988, 1.0000000, 148.0560000,-8.4266667
8.48399999999988, 1.0000000, 148.2640000,-8.4400000
8.49599999999988, 1.0000000, 148.4720000,-8.4533333
8.50799999999988, 1.0000000, 148.6800000,-8.4666667
8.51999999999988, 1.0000000, 148.8880000,-8.4800000
8.53199999999988, 1.0000000, 149.0960000,-8.4933333
8.54399999999988, 1.0000000, 149.3040000,-8.5066667
8.55599999999988, 1.0000000, 149.5120000,-8.5200000
8.56799999999988, 1.0000000, 149.7200000,-8.5333333
8.57999999999988, 1.0000000, 149.9280000,-8.5466667
8.59199999999988, 1.0000000, 150.1360000,-8.5600000
8.60399999999988, 1.0000000, 150.3440000,-8.5733333
8.61599999999988, 1.0000000, 150.5520000,-8.5866667
8.62799999999988, 1.0000000, 150.7600000,-8.6000000
8.63999999999988, 1.0000000, 150.9680000,-8.6133333
8.65199999999988, 1.0000000, 151.1760000,-8.6266667
8.66399999999988, 1.0000000, 151.3840000,-8.6400000
8.67599999999988, 1.0000000, 151.5920000,-8.6533333
8.68799999999989, 1.0000000, 151.8000000,-8.6666667
8.69999999999989, 1.0000000, 152.0080000,-8.6800000
8.71199999999989, 1.0000000, 152.2160000,-8.6933333
8.72399999999989, 1.0000000, 152.4240000,-8.7066667
8.73599999999989, 1.0000000, 152.6320000,-8.7200000
8.74799999999989, 1.0000000, 152.8400000,-8.7333333
8.75999999999989, 1.0000000, 153.0480000,-8.7466667
8.77199999999989, 1.0000000, 153.2560000,-8.7600000
8.78399999999989, 1.0000000, 153.4640000,-8.7733333
8.79599999999989, 1.0000000, 153.6720000,-8.7866667
8.80799999999989, 1.0000000, 153.8800000,-8.8000000
8.81999999999989, 1.0000000, 154.0880000,-8.8133333
8.83199999999989, 1.0000000, 154.2960000,-8.8266667
8.84399999999989, 1.0000000, 154.5040000,-8.8400000
8.85599999999989, 1.0000000, 154.7120000,-8.8533333
8.86799999999989, 1.0000000, 154.9200000,-8.8666667
8.87999999999989, 1.0000000, 155.1280000,-8.8800000
8.89199999999989, 1.0000000, 155.3360000,-8.8933333
8.90399999999989, 1.0000000, 155.5440000,-8.9066667
8.91599999999989, 1.0000000, 155.7520000,-8.9200000
8.92799999999989, 1.0000000, 155.9600000,-8.9333333
8.93999999999989, 1.0000000, 156.1680000,-8.9466667
8.9519999999999, 1.0000000, 156.3760000,-8.9600000
8.9639999999999, 1.0000000, 156.5840000,-8.9733333
8.9759999999999, 1.0000000, 156.7920000,-8.9866667
8.9879999999999, 1.0000000, 157.0000000,-9.0000000
8.9999999999999, 1.0000000, 157.2080000,-9.0133333
9.0119999999999, 1.0000000, 157.4160000,-9.0266667
9.0239999999999, 1.0000000, 157.6240000,-9.0400000
9.0359999999999, 1.0000000, 157.8320000,-9.0533333
9.0479999999999, 1.0000000, 158.0400000,-9.0666667
9.0599999999999, 1.0000000, 158.2480000,-9.0800000
9.0719999999999, 1.0000000, 158.4560000,-9.0933333
9.0839999999999, 1.0000000, 158.6640000,-9.1066667
9.0959999999999, 1.0000000, 158.8720000,-9.1200000
9.1079999999999, 1.0000000, 159.0800000,-9.1333333
9.1199999999999, 1.0000000, 159.2880000,-9.1466667
9.1319999999999, 1.0000000, 159.4960000,-9.1600000
9.1439999999999, 1.0000000, 159.7040000,-9.1733333
9.1559999999999, 1.0000000, 159.9120000,-9.1866667
9.1679999999999, 1.0000000, 160.1200000,-9.2000000
9.1799999999999, 1.0000000, 160.3280000,-9.2133333
9.1919999999999, 1.0000000, 160.5360000,-9.2266667
9.2039999999999, 1.0000000, 160.7440000,-9.2400000
9.21599999999991, 1.0000000, 160.9520000,-9.2533333
9.22799999999991, 1.0000000, 161.1600000,-9.2666667
9.23999999999991, 1.0000000, 161.3680000,-9.2800000
9.25199999999991, 1.0000000, 161.5760000,-9.2933333
9.26399999999991, 1.0000000, 161.7840000,-9.3066667
9.27599999999991, 1.0000000, 161.9920000,-9.3200000
9.28799999999991, 1.0000000, 162.2000000,-9.3333333
9.29999999999991, 1.0000000, 162.4080000,-9.3466667
9.31199999999991, 1.0000000, 162.6160000,-9.3600000
9.32399999999991, 1.0000000, 162.8240000,-9.3733333
9.33599999999991, 1.0000000, 163.0320000,-9.3866667
9.34799999999991, 1.0000000, 163.2400000,-9.4000000
9.35999999999991, 1.0000000, 163.4480000,-9.4133333
9.37199999999991, 1.0000000, 163.6560000,-9.4266667
9.38399999999991, 1.0000000, 163.8640000,-9.4400000
9.39599999999991, 1.0000000, 164.0720000,-9.4533333
9.40799999999991, 1.0000000, 164.2800000,-9.4666667
9.41999999999991, 1.0000000, 164.4880000,-9.4800000
9.43199999999991, 1.0000000, 164.6960000,-9.4933333
9.44399999999991, 1.0000000, 164.9040000,-9.5066667
9.45599999999991, 1.0000000, 165.1120000,-9.5200000
9.46799999999991, 1.0000000, 165.3200000,-9.5333333
9.47999999999992, 1.0000000, 165.5280000,-9.5466667
9.49199999999992, 1.0000000, 165.7360000,-9.5600000
9.50399999999992, 1.0000000, 165.9440000,-9.5733333
9.51599999999992, 1.0000000, 166.1520000,-9.5866667
9.52799999999992, 1.0000000, 166.3600000,-9.6000000
9.53999999999992, 1.0000000, 166.5680000,-9.6133333
9.55199999999992, 1.0000000, 166.7760000,-9.6266667
9.56399999999992, 1.0000000, 166.9840000,-9.6400000
9.57599999999992, 1.0000000, 167.1920000,-9.6533333
9.58799999999992, 1.0000000, 167.4000000,-9.6666667
9.59999999999992, 1.0000000, 167.6080000,-9.6800000
9.61199999999992, 1.0000000, 167.8160000,-9.6933333
9.62399999999992, 1.0000000, 168.0240000,-9.7066667
9.63599999999992, 1.0000000, 168.2320000,-9.7200000
9.64799999999992, 1.0000000, 168.4400000,-9.7333333
9.65999999999992, 1.0000000, 168.6480000,-9.7466667
9.67199999999992, 1.0000000, 168.8560000,-9.7600000
9.68399999999992, 1.0000000, 169.0640000,-9.7733333
9.69599999999992, 1.0000000, 169.2720000,-9.7866667
9.70799999999992, 1.0000000, 169.4800000,-9.8000000
9.71999999999992, 1.0000000, 169.6880000,-9.8133333
9.73199999999992, 1.0000000, 169.8960000,-9.8266667
9.74399999999993, 1.0000000, 170.1040000,-9.8400000
9.75599999999993, 1.0000000, 170.3120000,-9.8533333
9.76799999999993, 1.0000000, 170.5200000,-9.8666667
9.77999999999993, 1.0000000, 170.7280000,-9.8800000
9.79199999999993, 1.0000000, 170.9360000,-9.8933333
9.80399999999993, 1.0000000, 171.1440000,-9.9066667
9.81599999999993, 1.0000000, 171.3520000,-9.9200000
9.82799999999993, 1.0000000, 171.5600000,-9.9333333
9.83999999999993, 1.0000000, 171.7680000,-9.9466667
9.85199999999993, 1.0000000, 171.9760000,-9.9600000
9.86399999999993, 1.0000000, 172.1840000,-9.9733333
9.87599999999993, 1.0000000, 172.3920000,-9.9866667
9.88799999999993, 1.0000000, 172.6000000,-10.0000000
9.89999999999993, 1.0000000, 172.8080000,-10.0133333
9.91199999999993, 1.0000000, 173.0160000,-10.0266667
9.92399999999993, 1.0000000, 173.2240000,-10.0400000
9.93599999999993, 1.0000000, 173.4320000,-10.0533333
9.94799999999993, 1.0000000, 173.6400000,-10.0666667
9.95999999999993, 1.0000000, 173.8480000,-10.0800000
9.97199999999993, 1.0000000, 174.0560000,-10.0933333
9.98399999999993, 1.0000000, 174.2640000,-10.1066667
9.99599999999993, 1.0000000, 174.4720000,-10.1200000
10.0079999999999, 1.0000000, 174.6800000,-10.1333333
10.0199999999999, 1.0000000, 174.8880000,-10.1466667
10.0319999999999, 1.0000000, 175.0960000,-10.1600000
10.0439999999999, 1.0000000, 175.3040000,-10.1733333
10.0559999999999, 1.0000000, 175.5120000,-10.1866667
10.0679999999999, 1.0000000, 175.7200000,-10.2000000
10.0799999999999, 1.0000000, 175.9280000,-10.2133333
10.0919999999999, 1.0000000, 176.1360000,-10.2266667
10.1039999999999, 1.0000000, 176.3440000,-10.2400000
10.1159999999999, 1.0000000, 176.5520000,-10.2533333
10.1279999999999, 1.0000000, 176.7600000,-10.2666667
10.1399999999999, 1.0000000, 176.9680000,-10.2800000
10.1519999999999, 1.0000000, 177.1760000,-10.2933333
10.1639999999999, 1.0000000, 177.3840000,-10.3066667
10.1759999999999, 1.0000000, 177.5920000,-10.3200000
10.1879999999999, 1.0000000, 177.8000000,-10.3333333
10.1999999999999, 1.0000000, 178.0080000,-10.3466667
10.2119999999999, 1.0000000, 178.2160000,-10.3600000
10.2239999999999, 1.0000000, 178.4240000,-10.3733333
10.2359999999999, 1.0000000, 178.6320000,-10.3866667
10.2479999999999, 1.0000000, 178.8400000,-10.4000000
10.2599999999999, 1.0000000, 179.0480000,-10.4133333
10.2719999999999, 1.0000000, 179.2560000,-10.4266667
10.2839999999999, 1.0000000, 179.4640000,-10.4400000
10.2959999999999, 1.0000000, 179.6720000,-10.4533333
10.3079999999999, 1.0000000, 179.8800000,-10.4666667
10.3199999999999, 1.0000000, 180.0880000,-10.4800000
10.3319999999999, 1.0000000, 180.2960000,-10.4933333
10.3439999999999, 1.0000000, 180.5040000,-10.5066667
10.3559999999999, 1.0000000, 180.7120000,-10.5200000
10.3679999999999, 1.0000000, 180.9200000,-10.5333333
10.3799999999999, 1.0000000, 181.1280000,-10.5466667
10.3919999999999, 1.0000000, 181.3360000,-10.5600000
10.404, 1.0000000, 181.5440000,-10.5733333
10.416, 1.0000000, 181.7520000,-10.5866667
10.428, 1.0000000, 181.9600000,-10.6000000
10.44, 1.0000000, 182.1680000,-10.6133333
10.452, 1.0000000, 182.3760000,-10.6266667
10.464, 1.0000000, 182.5840000,-10.6400000
10.476, 1.0000000, 182.7920000,-10.6533333
10.488, 1.0000000, 183.0000000,-10.6666667
10.5, 1.0000000, 183.2080000,-10.6800000
10.512, 1.0000000, 183.4160000,-10.6933333
10.524, 1.0000000, 183.6240000,-10.7066667
10.536, 1.0000000, 183.8320000,-10.7200000
10.548, 1.0000000, 184.0400000,-10.7333333
10.56, 1.0000000, 184.2480000,-10.7466667
10.572, 1.0000000, 184.4560000,-10.7600000
10.584, 1.0000000, 184.6640000,-10.7733333
10.596, 1.0000000, 184.8720000,-10.7866667
10.608, 1.0000000, 185.0800000,-10.8000000
10.62, 1.0000000, 185.2880000,-10.8133333
10.632, 1.0000000, 185.4960000,-10.8266667
10.644, 1.0000000, 185.7040000,-10.8400000
10.656, 1.0000000, 185.9120000,-10.8533333
10.668, 1.0000000, 186.1200000,-10.8666667
10.68, 1.0000000, 186.3280000,-10.8800000
10.692, 1.0000000, 186.5360000,-10.8933333
10.704, 1.0000000, 186.7440000,-10.9066667
10.716, 1.0000000, 186.9520000,-10.9200000
10.728, 1.0000000, 187.1600000,-10.9333333
10.74, 1.0000000, 187.3680000,-10.9466667
10.752, 1.0000000, 187.5760000,-10.9600000
10.764, 1.0000000, 187.7840000,-10.9733333
10.776, 1.0000000, 187.9920000,-10.9866667
10.788, 1.0000000, 188.2000000,-11.0000000
10.8, 1.0000000, 188.4080000,-11.0133333
10.812, 1.0000000, 188.6160000,-11.0266667
10.824, 1.0000000, 188.8240000,-11.0400000
10.836, 1.0000000, 189.0320000,-11.0533333
10.848, 1.0000000, 189.2400000,-11.0666667
10.86, 1.0000000, 189.4480000,-11.0800000
10.872, 1.0000000, 189.6560000,-11.0933333
10.884, 1.0000000, 189.8640000,-11.1066667
10.896, 1.0000000, 190.0720000,-11.1200000
10.908, 1.0000000, 190.2800000,-11.1333333
10.92, 1.0000000, 190.4880000,-11.1466667
10.932, 1.0000000, 190.6960000,-11.1600000
10.944, 1.0000000, 190.9040000,-11.1733333
10.956, 1.0000000, 191.1120000,-11.1866667
10.968, 1.0000000, 191.3200000,-11.2000000
10.98, 1.0000000, 191.5280000,-11.2133333
10.992, 1.0000000, 191.7360000,-11.2266667
11.004, 1.0000000, 191.9440000,-11.2400000
11.016, 1.0000000, 192.1520000,-11.2533333
11.028, 1.0000000, 192.3600000,-11.2666667
11.04, 1.0000000, 192.5680000,-11.2800000
11.052, 1.0000000, 192.7760000,-11.2933333
11.064, 1.0000000, 192.9840000,-11.3066667
11.076, 1.0000000, 193.1920000,-11.3200000
11.088, 1.0000000, 193.4000000,-11.3333333
11.1, 1.0000000, 193.6080000,-11.3466667
11.112, 1.0000000, 193.8160000,-11.3600000
11.124, 1.0000000, 194.0240000,-11.3733333
11.136, 1.0000000, 194.2320000,-11.3866667
11.148, 1.0000000, 194.4400000,-11.4000000
11.16, 1.0000000, 194.6480000,-11.4133333
11.172, 1.0000000, 194.8560000,-11.4266667
11.184, 1.0000000, 195.0640000,-11.4400000
11.196, 1.0000000, 195.2720000,-11.4533333
11.208, 1.0000000, 195.4800000,-11.4666667
11.22, 1.0000000, 195.6880000,-11.4800000
11.232, 1.0000000, 195.8960000,-11.4933333
11.244, 1.0000000, 196.1040000,-11.5066667
11.256, 1.0000000, 196.3120000,-11.5200000
11.268, 1.0000000, 196.5200000,-11.5333333
11.28, 1.0000000, 196.7280000,-11.5466667
11.292, 1.0000000, 196.9360000,-11.5600000
11.304, 1.0000000, 197.1440000,-11.5733333
11.316, 1.0000000, 197.3520000,-11.5866667
11.328, 1.0000000, 197.5600000,-11.6000000
11.34, 1.0000000, 197.7680000,-11.6133333
11.352, 1.0000000, 197.9760000,-11.6266667
11.364, 1.0000000, 198.1840000,-11.6400000
11.376, 1.0000000, 198.3920000,-11.6533333
11.388, 1.0000000, 198.6000000,-11.6666667
11.4, 1.0000000, 198.8080000,-11.6800000
11.412, 1.0000000, 199.0160000,-11.6933333
11.424, 1.0000000, 199.2240000,-11.7066667
11.436, 1.0000000, 199.4320000,-11.7200000
11.448, 1.0000000, 199.6400000,-11.7333333
11.46, 1.0000000, 199.8480000,-11.7466667
11.472, 1.0000000, 200.0560000,-11.7600000
11.484, 1.0000000, 200.2640000,-11.7733333
11.496, 1.0000000, 200.4720000,-11.7866667
11.508, 1.0000000, 200.6800000,-11.8000000
11.52, 1.0000000, 200.8880000,-11.8133333
11.532, 1.0000000, 201.0960000,-11.8266667
11.544, 1.0000000, 201.3040000,-11.8400000
11.556, 1.0000000, 201.5120000,-11.8533333
11.568, 1.0000000, 201.7200000,-11.8666667
11.58, 1.0000000, 201.9280000,-11.8800000
